mydate;year;month;day;var
2014-03-26;2014;3;26;19.421875
2014-03-27;2014;3;27;19.203125
2014-03-28;2014;3;28;18.65625
2014-03-29;2014;3;29;18.203125
2014-03-30;2014;3;30;16.546875
2014-03-31;2014;3;31;11.1953125
2014-04-01;2014;4;1;16.53125
2014-04-02;2014;4;2;19.078125
2014-04-03;2014;4;3;19.4375
2014-04-04;2014;4;4;19.71875
2014-04-05;2014;4;5;19.234375
2014-04-06;2014;4;6;21.9375
2014-04-07;2014;4;7;22
2014-04-08;2014;4;8;21.046875
2014-04-09;2014;4;9;20.65625
2014-04-10;2014;4;10;15.703125
2014-04-11;2014;4;11;14.7734375
2014-04-12;2014;4;12;16.09375
2014-04-13;2014;4;13;14.6015625
2014-04-14;2014;4;14;13.9765625
2014-04-15;2014;4;15;13.5703125
2014-04-16;2014;4;16;9.09375
2014-04-17;2014;4;17;12.890625
2014-04-18;2014;4;18;18.03125
2014-04-19;2014;4;19;18.609375
2014-04-20;2014;4;20;16.90625
2014-04-21;2014;4;21;16.265625
2014-04-22;2014;4;22;16.859375
2014-04-23;2014;4;23;8.734375
2014-04-24;2014;4;24;8.8515625
2014-04-25;2014;4;25;14.4921875
2014-04-26;2014;4;26;18.078125
2014-04-27;2014;4;27;19.140625
2014-04-28;2014;4;28;18.859375
2014-04-29;2014;4;29;19.078125
2014-04-30;2014;4;30;19.15625
2014-05-01;2014;5;1;17.953125
2014-05-02;2014;5;2;16.953125
2014-05-03;2014;5;3;16.203125
2014-05-04;2014;5;4;15.734375
2014-05-05;2014;5;5;18.578125
2014-05-06;2014;5;6;17.375
2014-05-07;2014;5;7;16.3125
2014-05-08;2014;5;8;13.8828125
2014-05-09;2014;5;9;15.984375
2014-05-10;2014;5;10;16
2014-05-11;2014;5;11;16.484375
2014-05-12;2014;5;12;17.21875
2014-05-13;2014;5;13;16.53125
2014-05-14;2014;5;14;15.71875
2014-05-15;2014;5;15;16.125
2014-05-16;2014;5;16;16
2014-05-17;2014;5;17;15.078125
2014-05-18;2014;5;18;10.3984375
2014-05-19;2014;5;19;9.6796875
2014-05-20;2014;5;20;15.3125
2014-05-21;2014;5;21;15.265625
2014-05-22;2014;5;22;15.59375
2014-05-23;2014;5;23;12.40625
2014-05-24;2014;5;24;8.5234375
2014-05-25;2014;5;25;9.3359375
2014-05-26;2014;5;26;9.5
2014-05-27;2014;5;27;9.46875
2014-05-28;2014;5;28;15.8359375
2014-05-29;2014;5;29;14.328125
2014-05-30;2014;5;30;14.9296875
2014-05-31;2014;5;31;15.078125
2014-06-01;2014;6;1;14.03125
2014-06-02;2014;6;2;7.38671875
2014-06-03;2014;6;3;13.375
2014-06-04;2014;6;4;16.328125
2014-06-05;2014;6;5;15.8046875
2014-06-06;2014;6;6;13.8046875
2014-06-07;2014;6;7;11.6640625
2014-06-08;2014;6;8;14.609375
2014-06-09;2014;6;9;14.7890625
2014-06-10;2014;6;10;13.9609375
2014-06-11;2014;6;11;12.984375
2014-06-12;2014;6;12;14.765625
2014-06-13;2014;6;13;13.9296875
2014-06-14;2014;6;14;14.46875
2014-06-15;2014;6;15;14.1328125
2014-06-16;2014;6;16;14.703125
2014-06-17;2014;6;17;14.4375
2014-06-18;2014;6;18;13.5703125
2014-06-19;2014;6;19;12.7421875
2014-06-20;2014;6;20;13.875
2014-06-21;2014;6;21;13.1796875
2014-06-22;2014;6;22;13.515625
2014-06-23;2014;6;23;12.765625
2014-06-24;2014;6;24;11.6875
2014-06-25;2014;6;25;14.84375
2014-06-26;2014;6;26;14.4921875
2014-06-27;2014;6;27;14.2890625
2014-06-28;2014;6;28;14.734375
2014-06-29;2014;6;29;13.28125
2014-06-30;2014;6;30;10.84375
2014-07-01;2014;7;1;12.6015625
2014-07-02;2014;7;2;14.28125
2014-07-03;2014;7;3;14.171875
2014-07-04;2014;7;4;14.4765625
2014-07-05;2014;7;5;13.8359375
2014-07-06;2014;7;6;14.6875
2014-07-07;2014;7;7;13.71875
2014-07-08;2014;7;8;9.6484375
2014-07-09;2014;7;9;8.890625
2014-07-10;2014;7;10;9.4453125
2014-07-11;2014;7;11;10.859375
2014-07-12;2014;7;12;14.1640625
2014-07-13;2014;7;13;15.109375
2014-07-14;2014;7;14;15.1015625
2014-07-15;2014;7;15;15.5078125
2014-07-16;2014;7;16;15.6328125
2014-07-17;2014;7;17;15.625
2014-07-18;2014;7;18;14.75
2014-07-19;2014;7;19;10.9453125
2014-07-20;2014;7;20;15.953125
2014-07-21;2014;7;21;16.3125
2014-07-22;2014;7;22;15.8359375
2014-07-23;2014;7;23;16.109375
2014-07-24;2014;7;24;14.2109375
2014-07-25;2014;7;25;5.11328125
2014-07-26;2014;7;26;4.16015625
2014-07-27;2014;7;27;4.48046875
2014-07-28;2014;7;28;6.84765625
2014-07-29;2014;7;29;12.1015625
2014-07-30;2014;7;30;15.125
2014-07-31;2014;7;31;16.90625
2014-08-01;2014;8;1;16.640625
2014-08-02;2014;8;2;17.28125
2014-08-03;2014;8;3;17.328125
2014-08-04;2014;8;4;17.25
2014-08-05;2014;8;5;16.8125
2014-08-06;2014;8;6;16.984375
2014-08-07;2014;8;7;17.828125
2014-08-08;2014;8;8;18.21875
2014-08-09;2014;8;9;17.921875
2014-08-10;2014;8;10;17.4375
2014-08-11;2014;8;11;17.796875
2014-08-12;2014;8;12;18.078125
2014-08-13;2014;8;13;17.03125
2014-08-14;2014;8;14;13.125
2014-08-15;2014;8;15;13.71875
2014-08-16;2014;8;16;16.984375
2014-08-17;2014;8;17;17.125
2014-08-18;2014;8;18;14.1796875
2014-08-19;2014;8;19;17.265625
2014-08-20;2014;8;20;18.8125
2014-08-21;2014;8;21;19.265625
2014-08-22;2014;8;22;19.46875
2014-08-23;2014;8;23;19.359375
2014-08-24;2014;8;24;19.5
2014-08-25;2014;8;25;19.625
2014-08-26;2014;8;26;18.125
2014-08-27;2014;8;27;16.734375
2014-08-28;2014;8;28;14.3984375
2014-08-29;2014;8;29;17.1875
2014-08-30;2014;8;30;18.0625
2014-08-31;2014;8;31;19.234375
2014-09-01;2014;9;1;16.828125
2014-09-02;2014;9;2;13.8984375
2014-09-03;2014;9;3;15.6640625
2014-09-04;2014;9;4;17.859375
2014-09-05;2014;9;5;21.4375
2014-09-06;2014;9;6;22.078125
2014-09-07;2014;9;7;21.90625
2014-09-08;2014;9;8;20.46875
2014-09-09;2014;9;9;20.953125
2014-09-10;2014;9;10;22.359375
2014-09-11;2014;9;11;22.28125
2014-09-12;2014;9;12;21.421875
2014-09-13;2014;9;13;22.25
2014-09-14;2014;9;14;22.453125
2014-09-15;2014;9;15;21.859375
2014-09-16;2014;9;16;19.671875
2014-09-17;2014;9;17;20.203125
2014-09-18;2014;9;18;21.171875
2014-09-19;2014;9;19;18.625
2014-09-20;2014;9;20;12.8828125
2014-09-21;2014;9;21;7.6796875
2014-09-22;2014;9;22;17.3125
2014-09-23;2014;9;23;24.15625
2014-09-24;2014;9;24;22.828125
2014-09-25;2014;9;25;17.171875
2014-09-26;2014;9;26;14.1171875
2014-09-27;2014;9;27;11.8125
2014-09-28;2014;9;28;12.015625
2014-09-29;2014;9;29;17.578125
2014-09-30;2014;9;30;18.59375
2014-10-01;2014;10;1;14.359375
2014-10-02;2014;10;2;20.46875
2014-10-03;2014;10;3;23.84375
2014-10-04;2014;10;4;25.828125
2014-10-05;2014;10;5;25.625
2014-10-06;2014;10;6;25.171875
2014-10-07;2014;10;7;23.890625
2014-10-08;2014;10;8;21.140625
2014-10-09;2014;10;9;24.859375
2014-10-10;2014;10;10;24.703125
2014-10-11;2014;10;11;24.578125
2014-10-12;2014;10;12;24.4375
2014-10-13;2014;10;13;24.25
2014-10-14;2014;10;14;23.734375
2014-10-15;2014;10;15;22.921875
2014-10-16;2014;10;16;22.15625
2014-10-17;2014;10;17;21.65625
2014-10-18;2014;10;18;21.359375
2014-10-19;2014;10;19;19.3125
2014-10-20;2014;10;20;19.296875
2014-10-21;2014;10;21;15.453125
2014-10-22;2014;10;22;18.953125
2014-10-23;2014;10;23;22.078125
2014-10-24;2014;10;24;20.6875
2014-10-25;2014;10;25;16.578125
2014-10-26;2014;10;26;8.421875
2014-10-27;2014;10;27;15.421875
2014-10-28;2014;10;28;23.796875
2014-10-29;2014;10;29;27.640625
2014-10-30;2014;10;30;24.09375
2014-10-31;2014;10;31;22.375
2014-11-01;2014;11;1;22.984375
2014-11-02;2014;11;2;20.125
2014-11-03;2014;11;3;19.875
2014-11-04;2014;11;4;17.3125
2014-11-05;2014;11;5;12.28125
2014-11-06;2014;11;6;17.65625
2014-11-07;2014;11;7;22.34375
2014-11-08;2014;11;8;19.390625
2014-11-09;2014;11;9;19.65625
2014-11-10;2014;11;10;23.5625
2014-11-11;2014;11;11;26.265625
2014-11-12;2014;11;12;22.21875
2014-11-13;2014;11;13;15.921875
2014-11-14;2014;11;14;20.390625
2014-11-15;2014;11;15;19.390625
2014-11-16;2014;11;16;23.5625
