mydate;year;month;day;var
1980-09-08;1980;9;8;1.70609819889069
1980-09-09;1980;9;9;1.3971004486084
1980-09-10;1980;9;10;1.09148859977722
1980-09-11;1980;9;11;1.45690405368805
1980-09-12;1980;9;12;2.54025554656982
1980-09-13;1980;9;13;1.56725311279297
1980-09-14;1980;9;14;1.88643777370453
1980-09-15;1980;9;15;1.77843618392944
1980-09-16;1980;9;16;1.69796895980835
1980-09-17;1980;9;17;1.30966770648956
1980-09-18;1980;9;18;0.812486112117767
1980-09-19;1980;9;19;1.25168657302856
1980-09-20;1980;9;20;1.42512214183807
1980-09-21;1980;9;21;1.48939967155457
1980-09-22;1980;9;22;1.80219113826752
1980-09-23;1980;9;23;1.51573932170868
1980-09-24;1980;9;24;0.710069477558136
1980-09-25;1980;9;25;1.27767825126648
1980-09-26;1980;9;26;2.09086513519287
1980-09-27;1980;9;27;2.36099481582642
1980-09-28;1980;9;28;1.39851474761963
1980-09-29;1980;9;29;0.815877676010132
1980-09-30;1980;9;30;0.93938422203064
1980-10-01;1980;10;1;2.29924702644348
1980-10-02;1980;10;2;2.81096506118774
1980-10-03;1980;10;3;2.29767847061157
1980-10-04;1980;10;4;1.59755909442902
1980-10-05;1980;10;5;1.45173919200897
1980-10-06;1980;10;6;1.91993546485901
1980-10-07;1980;10;7;2.80347228050232
1980-10-08;1980;10;8;2.3029248714447
1980-10-09;1980;10;9;1.41284167766571
1980-10-10;1980;10;10;1.14821112155914
1980-10-11;1980;10;11;0.884517848491669
1980-10-12;1980;10;12;1.86060070991516
1980-10-13;1980;10;13;1.46554100513458
1980-10-14;1980;10;14;1.43152701854706
1980-10-15;1980;10;15;1.22178387641907
1980-10-16;1980;10;16;1.580411195755
1980-10-17;1980;10;17;1.23684847354889
1980-10-18;1980;10;18;1.5788642168045
1980-10-19;1980;10;19;1.81790041923523
1980-10-20;1980;10;20;1.4368451833725
1980-10-21;1980;10;21;1.48758673667908
1980-10-22;1980;10;22;1.26500201225281
1980-10-23;1980;10;23;2.08301997184753
1980-10-24;1980;10;24;1.82177484035492
1980-10-25;1980;10;25;1.03149724006653
1980-10-26;1980;10;26;1.17304587364197
1980-10-27;1980;10;27;1.44001352787018
1980-10-28;1980;10;28;1.03144598007202
1980-10-29;1980;10;29;1.43438518047333
1980-10-30;1980;10;30;1.28404796123505
1980-10-31;1980;10;31;1.41208338737488
1980-11-01;1980;11;1;1.82066547870636
1980-11-02;1980;11;2;2.06767678260803
1980-11-03;1980;11;3;1.31807959079742
1980-11-04;1980;11;4;1.77243864536285
1980-11-05;1980;11;5;1.30830872058868
1980-11-06;1980;11;6;1.51125824451447
1980-11-07;1980;11;7;1.81899678707123
1980-11-08;1980;11;8;1.61803507804871
1980-11-09;1980;11;9;1.47009873390198
1980-11-10;1980;11;10;1.43439257144928
1980-11-11;1980;11;11;0.876321971416473
1980-11-12;1980;11;12;1.67097187042236
1980-11-13;1980;11;13;1.81097149848938
1980-11-14;1980;11;14;1.34007680416107
1980-11-15;1980;11;15;1.37846040725708
1980-11-16;1980;11;16;1.58475911617279
1980-11-17;1980;11;17;1.52652299404144
1980-11-18;1980;11;18;1.35225057601929
1980-11-19;1980;11;19;0.770233452320099
1980-11-20;1980;11;20;0.879393458366394
1980-11-21;1980;11;21;0.292241781949997
1980-11-22;1980;11;22;1.0740077495575
1980-11-23;1980;11;23;1.46044826507568
1980-11-24;1980;11;24;1.33777558803558
1980-11-25;1980;11;25;0.628903448581696
1980-11-26;1980;11;26;1.17884504795074
1980-11-27;1980;11;27;1.3479471206665
1980-11-28;1980;11;28;1.68003940582275
1980-11-29;1980;11;29;2.18650341033936
1980-11-30;1980;11;30;1.46441733837128
1980-12-01;1980;12;1;1.40378093719482
1980-12-02;1980;12;2;1.32663190364838
1980-12-03;1980;12;3;1.48676908016205
1980-12-04;1980;12;4;1.15269756317139
1980-12-05;1980;12;5;1.86134099960327
1980-12-06;1980;12;6;1.42786908149719
1980-12-07;1980;12;7;1.09326756000519
1980-12-08;1980;12;8;0.787300050258636
1980-12-09;1980;12;9;1.60847592353821
1980-12-10;1980;12;10;1.22302675247192
1980-12-11;1980;12;11;1.09204089641571
1980-12-12;1980;12;12;1.24059581756592
1980-12-13;1980;12;13;1.65574872493744
1980-12-14;1980;12;14;1.82394003868103
1980-12-15;1980;12;15;1.44464528560638
1980-12-16;1980;12;16;1.56882536411285
1980-12-17;1980;12;17;1.26305401325226
1980-12-18;1980;12;18;2.5399022102356
1980-12-19;1980;12;19;2.38741016387939
1980-12-20;1980;12;20;1.82323777675629
1980-12-21;1980;12;21;1.15973293781281
1980-12-22;1980;12;22;1.02649629116058
1980-12-23;1980;12;23;0.818996429443359
1980-12-24;1980;12;24;1.00835156440735
1980-12-25;1980;12;25;0.571662664413452
1980-12-26;1980;12;26;0.835246443748474
1980-12-27;1980;12;27;1.01617515087128
1980-12-28;1980;12;28;0.662657499313354
1980-12-29;1980;12;29;1.42810225486755
1980-12-30;1980;12;30;0.99563729763031
1980-12-31;1980;12;31;1.30406332015991
1981-01-01;1981;1;1;1.87510693073273
1981-01-02;1981;1;2;1.68397891521454
1981-01-03;1981;1;3;2.08649396896362
1981-01-04;1981;1;4;0.945755958557129
1981-01-05;1981;1;5;0.868316829204559
1981-01-06;1981;1;6;1.15048623085022
1981-01-07;1981;1;7;0.804153800010681
1981-01-08;1981;1;8;0.731959223747253
1981-01-09;1981;1;9;1.01649105548859
