ID,LAT,LON,SOILID,StationID,soilcspin,isimveg,isimfire,irrigate,P1,plating day,start year,cycle length,cycles,params
sim33184,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,159,2004,1608,1,eucalipto1
sim33185,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,160,2004,1607,1,eucalipto1
sim33186,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,159,2004,1608,1,eucalipto1
sim33187,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,160,2004,1607,1,eucalipto1
sim33188,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,160,2004,1607,1,eucalipto1
sim33189,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,158,2004,1609,1,eucalipto1
sim33190,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,158,2004,1609,1,eucalipto1
sim33191,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,158,2004,1609,1,eucalipto1
sim33198,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,113,2004,1654,1,eucalipto1
sim33199,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,109,2004,1658,1,eucalipto1
sim33200,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,104,2004,1663,1,eucalipto1
sim33201,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,112,2004,1655,1,eucalipto1
sim33202,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,146,2004,1621,1,eucalipto1
sim33203,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,141,2004,1626,1,eucalipto1
sim33204,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,144,2004,1623,1,eucalipto1
sim33223,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,182,1999,3318,1,eucalipto1
sim33243,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,333,2006,703,1,eucalipto1
sim33244,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,346,2006,690,1,eucalipto1
sim33245,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,352,2006,684,1,eucalipto1
sim33246,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,27,2005,1312,1,eucalipto1
sim33247,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,5,2005,1502,1,eucalipto1
sim33248,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,52,2005,1455,1,eucalipto1
sim33249,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,340,2004,1533,1,eucalipto1
sim33250,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,11,2005,1524,1,eucalipto1
sim33251,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,70,2005,1465,1,eucalipto1
sim33252,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,77,2005,1262,1,eucalipto1
sim33253,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,330,2004,1571,1,eucalipto1
sim33254,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,83,2005,1452,1,eucalipto1
sim33255,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,355,2004,1546,1,eucalipto1
sim33256,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,358,2004,1543,1,eucalipto1
sim33257,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,345,2004,1556,1,eucalipto1
sim33258,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,301,2004,1600,1,eucalipto1
sim33259,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,321,2004,1580,1,eucalipto1
sim33260,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,323,2004,1578,1,eucalipto1
sim33261,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,292,2005,818,1,eucalipto1
sim33262,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,293,2005,817,1,eucalipto1
sim33263,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,293,2005,817,1,eucalipto1
sim33264,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,293,2005,817,1,eucalipto1
sim33265,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,294,2005,816,1,eucalipto1
sim33266,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,294,2005,816,1,eucalipto1
sim33267,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,296,2005,814,1,eucalipto1
sim33268,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,303,2006,794,1,eucalipto1
sim33269,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,207,2006,890,1,eucalipto1
sim33270,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,144,2006,953,1,eucalipto1
sim33271,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,83,2003,2213,1,eucalipto1
sim33272,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,72,2003,2224,1,eucalipto1
sim33273,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,55,2003,2241,1,eucalipto1
sim33274,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,74,2003,2222,1,eucalipto1
sim33275,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,136,2006,961,1,eucalipto1
sim33276,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,116,2006,981,1,eucalipto1
sim33277,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,114,2006,983,1,eucalipto1
sim33278,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,232,2006,865,1,eucalipto1
sim33279,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,213,2006,884,1,eucalipto1
sim33280,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,291,2006,806,1,eucalipto1
sim33281,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,276,2006,821,1,eucalipto1
sim33282,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,162,2006,935,1,eucalipto1
sim33283,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,130,2006,967,1,eucalipto1
sim33284,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,109,2006,988,1,eucalipto1
sim33285,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,79,2003,2217,1,eucalipto1
sim33286,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,320,2006,777,1,eucalipto1
sim33287,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,303,2006,794,1,eucalipto1
sim33288,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,317,2006,780,1,eucalipto1
sim33289,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,169,2006,928,1,eucalipto1
sim33290,-21.25,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,193,2006,904,1,eucalipto1
sim33298,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,281,2003,2015,1,eucalipto1
sim33299,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,254,2003,2042,1,eucalipto1
sim33300,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,264,2003,2032,1,eucalipto1
sim33301,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,267,2003,2029,1,eucalipto1
sim33302,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,251,2003,2045,1,eucalipto1
sim33303,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,258,2003,2038,1,eucalipto1
sim33304,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,289,2003,2007,1,eucalipto1
sim33305,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,328,2003,1968,1,eucalipto1
sim33306,-21.75,-47.75,CELATOMAG2,,1,1,0,0,eucalipto,344,2003,1952,1,eucalipto1
sim33307,-21.75,-47.75,CELATOMAG2,,1,1,0,0,eucalipto,354,2003,1551,1,eucalipto1
sim33308,-21.75,-47.75,CELATOMAG2,,1,1,0,0,eucalipto,8,2004,1532,1,eucalipto1
sim33309,-21.75,-47.75,CELATOMAG2,,1,1,0,0,eucalipto,356,2003,1940,1,eucalipto1
sim33310,-21.75,-47.75,CELATOMAG2,,1,1,0,0,eucalipto,15,2004,1916,1,eucalipto1
sim33311,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,173,2005,996,1,eucalipto1
sim33312,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,158,2005,1011,1,eucalipto1
sim33313,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,354,2005,815,1,eucalipto1
sim33314,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,328,2005,841,1,eucalipto1
sim33315,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,201,2005,968,1,eucalipto1
sim33316,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,199,2005,970,1,eucalipto1
sim33317,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,192,2005,977,1,eucalipto1
sim33318,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,223,2005,946,1,eucalipto1
sim33319,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,235,2005,934,1,eucalipto1
sim33320,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,265,2005,904,1,eucalipto1
sim33321,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,273,2005,896,1,eucalipto1
sim33322,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,261,2005,908,1,eucalipto1
sim33323,-21.75,-48.25,CELATOMAG2,,1,1,0,0,eucalipto,230,2005,939,1,eucalipto1
sim33417,-21.75,-48.25,CENEOSFAG3,,1,1,0,0,eucalipto,188,2000,3234,1,eucalipto1
sim33418,-21.75,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,173,2000,3249,1,eucalipto1
sim33419,-21.75,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,125,2003,2201,1,eucalipto1
sim33420,-21.75,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,104,2003,2222,1,eucalipto1
sim33421,-21.75,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,122,2003,2204,1,eucalipto1
sim33422,-21.75,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,132,2003,2194,1,eucalipto1
sim33423,-21.75,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,105,2003,2221,1,eucalipto1
sim33424,-21.75,-48.25,CELATOFRN2,,1,1,0,0,eucalipto,113,2003,2213,1,eucalipto1
sim33489,-21.75,-48.25,CELATOFRN3,,1,1,0,0,eucalipto,226,2003,2070,1,eucalipto1
sim33490,-21.75,-48.25,CELATOFRN3,,1,1,0,0,eucalipto,232,2003,2064,1,eucalipto1
sim33491,-21.75,-48.25,CELATOFRN3,,1,1,0,0,eucalipto,218,2003,2078,1,eucalipto1
sim33492,-21.75,-48.25,CELATOFRN3,,1,1,0,0,eucalipto,202,2003,2094,1,eucalipto1
sim33493,-21.75,-48.25,CEPLANFAR2,,1,1,0,0,eucalipto,204,2003,2092,1,eucalipto1
sim33507,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,143,2003,1647,1,eucalipto1
sim33508,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,171,2003,1619,1,eucalipto1
sim33509,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,186,2003,1604,1,eucalipto1
sim33510,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,152,2003,1638,1,eucalipto1
sim33511,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,163,2003,1627,1,eucalipto1
sim33512,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,148,2003,1642,1,eucalipto1
sim33513,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,141,2003,1649,1,eucalipto1
sim33514,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,169,2003,1621,1,eucalipto1
sim33515,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,159,2003,1631,1,eucalipto1
sim33516,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,134,2003,1656,1,eucalipto1
sim33518,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,136,2003,1654,1,eucalipto1
sim33519,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,129,2003,1661,1,eucalipto1
sim33521,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,34,2004,1927,1,eucalipto1
sim33522,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,40,2004,1921,1,eucalipto1
sim33523,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,43,2004,1553,1,eucalipto1
sim33524,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,35,2004,1926,1,eucalipto1
sim33525,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,260,2003,1701,1,eucalipto1
sim33526,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,277,2003,1684,1,eucalipto1
sim33527,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,264,2003,1697,1,eucalipto1
sim33528,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,301,2003,1660,1,eucalipto1
sim33529,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,48,2004,1548,1,eucalipto1
sim33530,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,270,2003,2056,1,eucalipto1
sim33531,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,4,2002,1931,1,eucalipto1
sim33532,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,74,2003,2252,1,eucalipto1
sim33533,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,56,2003,2270,1,eucalipto1
sim33534,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,123,2003,1667,1,eucalipto1
sim33535,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,180,2003,1610,1,eucalipto1
sim33536,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,95,2003,1695,1,eucalipto1
sim33537,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,217,2003,1573,1,eucalipto1
sim33538,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,217,2003,2109,1,eucalipto1
sim33539,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,198,2003,1592,1,eucalipto1
sim33540,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,77,2003,2249,1,eucalipto1
sim33541,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,113,2003,1677,1,eucalipto1
sim33542,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,97,2003,2229,1,eucalipto1
sim33543,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,105,2003,2221,1,eucalipto1
sim33544,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,173,2006,831,1,eucalipto1
sim33545,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,174,2006,830,1,eucalipto1
sim33546,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,170,2006,834,1,eucalipto1
sim33547,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,185,2003,2141,1,eucalipto1
sim33548,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,195,2003,2131,1,eucalipto1
sim33549,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,184,2003,2142,1,eucalipto1
sim33550,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,202,2003,2124,1,eucalipto1
sim33551,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,197,2003,1593,1,eucalipto1
sim33552,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,111,2003,2215,1,eucalipto1
sim33553,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,253,2003,2073,1,eucalipto1
sim33554,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,239,2003,2087,1,eucalipto1
sim33555,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,255,2003,2071,1,eucalipto1
sim33556,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,257,2003,2069,1,eucalipto1
sim33557,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,157,2006,847,1,eucalipto1
sim33558,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,166,2006,838,1,eucalipto1
sim33559,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,160,2006,844,1,eucalipto1
sim33560,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,186,2006,818,1,eucalipto1
sim33561,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,190,2006,814,1,eucalipto1
sim33562,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,192,2006,812,1,eucalipto1
sim33563,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,296,2005,814,1,eucalipto1
sim33564,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,289,2005,821,1,eucalipto1
sim33565,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,245,2003,2081,1,eucalipto1
sim33566,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,68,2004,1137,1,eucalipto1
sim33567,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,68,2004,1893,1,eucalipto1
sim33568,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,69,2004,1136,1,eucalipto1
sim33570,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,203,2005,907,1,eucalipto1
sim33571,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,292,2005,818,1,eucalipto1
sim33572,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,283,2005,827,1,eucalipto1
sim33573,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,282,2005,828,1,eucalipto1
sim33574,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,279,2005,831,1,eucalipto1
sim33575,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,277,2005,833,1,eucalipto1
sim33576,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,277,2005,833,1,eucalipto1
sim33577,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,276,2005,834,1,eucalipto1
sim33578,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,297,2005,813,1,eucalipto1
sim33579,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,83,2006,921,1,eucalipto1
sim33580,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,51,2006,953,1,eucalipto1
sim33581,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,286,2005,824,1,eucalipto1
sim33582,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,333,2005,794,1,eucalipto1
sim33583,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,329,2005,798,1,eucalipto1
sim33584,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,353,2005,774,1,eucalipto1
sim33585,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,334,2005,793,1,eucalipto1
sim33586,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,343,2005,784,1,eucalipto1
sim33587,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,41,2006,721,1,eucalipto1
sim33588,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,44,2006,718,1,eucalipto1
sim33589,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,358,2005,769,1,eucalipto1
sim33590,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,46,2006,716,1,eucalipto1
sim33591,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,25,2006,737,1,eucalipto1
sim33592,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,20,2006,742,1,eucalipto1
sim33593,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,17,2006,745,1,eucalipto1
sim33595,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,355,2005,772,1,eucalipto1
sim33596,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,14,2006,748,1,eucalipto1
sim33597,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,336,2005,791,1,eucalipto1
sim33598,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,340,2005,787,1,eucalipto1
sim33600,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,344,2005,783,1,eucalipto1
sim33602,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,112,2002,2214,1,eucalipto1
sim33603,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,101,2002,2225,1,eucalipto1
sim33605,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,81,2002,2245,1,eucalipto1
sim33606,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,77,2002,2249,1,eucalipto1
sim33608,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,147,2002,2179,1,eucalipto1
sim33609,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,153,2002,2173,1,eucalipto1
sim33612,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,318,2001,2373,1,eucalipto1
sim33614,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,321,2001,2370,1,eucalipto1
sim33615,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,327,2001,2364,1,eucalipto1
sim33617,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,347,2001,2344,1,eucalipto1
sim33618,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,344,2001,2347,1,eucalipto1
sim33620,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,111,2002,2215,1,eucalipto1
sim33626,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,10,2002,2593,1,eucalipto1
sim33627,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,17,2002,2309,1,eucalipto1
sim33628,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,72,2002,2254,1,eucalipto1
sim33629,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,75,2002,2251,1,eucalipto1
sim33630,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,21,2002,2582,1,eucalipto1
sim33631,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,15,2002,2588,1,eucalipto1
sim33632,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,52,2002,2274,1,eucalipto1
sim33634,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,39,2002,2287,1,eucalipto1
sim33635,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,23,2002,2303,1,eucalipto1
sim33640,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,160,2001,2531,1,eucalipto1
sim33641,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,156,2001,2535,1,eucalipto1
sim33642,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,171,2001,2520,1,eucalipto1
sim33644,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,84,2001,2607,1,eucalipto1
sim33645,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,152,2001,2539,1,eucalipto1
sim33647,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,354,2003,1685,1,eucalipto1
sim33648,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,352,2003,1687,1,eucalipto1
sim33649,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,56,2004,1055,1,eucalipto1
sim33650,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,351,2003,1688,1,eucalipto1
sim33651,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,21,2004,1090,1,eucalipto1
sim33652,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,342,2003,1134,1,eucalipto1
sim33653,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,24,2004,1087,1,eucalipto1
sim33654,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,8,2004,1103,1,eucalipto1
sim33655,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,16,2004,1095,1,eucalipto1
sim33656,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,14,2004,1097,1,eucalipto1
sim33657,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,18,2004,1093,1,eucalipto1
sim33658,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,54,2004,1057,1,eucalipto1
sim33659,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,337,2003,1139,1,eucalipto1
sim33660,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,50,2004,1061,1,eucalipto1
sim33661,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,51,2004,1060,1,eucalipto1
sim33662,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,197,2002,2146,1,eucalipto1
sim33663,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,198,2002,2145,1,eucalipto1
sim33664,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,203,2002,2140,1,eucalipto1
sim33665,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,192,2002,2151,1,eucalipto1
sim33666,-21.75,-47.75,CELATOFRN3,,1,1,0,0,eucalipto,196,2002,2147,1,eucalipto1
sim33679,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,25,2001,2683,1,eucalipto1
sim33680,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,175,2001,2533,1,eucalipto1
sim33681,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,198,2001,2510,1,eucalipto1
sim33682,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,276,2001,2432,1,eucalipto1
sim33684,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,162,2002,2181,1,eucalipto1
sim33685,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,163,2002,2180,1,eucalipto1
sim33686,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,280,2001,2428,1,eucalipto1
sim33687,-21.75,-47.75,MALATOFRN3,,1,1,0,0,eucalipto,185,2002,2158,1,eucalipto1
sim33688,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,223,2004,1043,1,eucalipto1
sim33689,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,219,2004,1047,1,eucalipto1
sim33690,-21.75,-47.75,CELATOFRN2,,1,1,0,0,eucalipto,160,2004,1106,1,eucalipto1
sim33691,-21.75,-47.75,CELATOMAG3,,1,1,0,0,eucalipto,204,2004,1062,1,eucalipto1
