2015 285 39600 0 942.8 29.5 49.6 4.1 939.7
2015 285 43200 0 835.8 30.3 45.1 2.7 939
2015 285 46800 0 668.4 31.3 41.9 2.2 938.6
2015 285 50400 0 295 30.9 41.8 2.9 938.3
2015 285 54000 0 182 29.6 46.9 4.3 938.7
2015 285 57600 0 97.5 28.1 52 5.2 939.3
2015 285 61200 0 25.6 26.2 59 5.2 940.2
2015 285 64800 0 0 25 61.5 4.6 941.4
2015 285 68400 0 0 24.3 64.2 4.5 942.4
2015 285 72000 0 0 23.1 67.5 6.5 943
2015 285 75600 0 0 21 72.9 6.6 942.9
2015 285 79200 0 0 20.4 74.2 4.3 942.8
2015 285 82800 0 0 19.7 77.2 3.1 942.7
2015 286 0 0 0 19 79.3 2.6 942.4
2015 286 3600 0 0 19.1 78.2 2.1 942.1
2015 286 7200 0 0 19.3 76.2 2.1 942.2
2015 286 10800 0 0 18.6 81.3 2.3 942.1
2015 286 14400 0 0 18.1 83.3 2.2 942.3
2015 286 18000 0 11.5 17.7 86.4 2.6 942.7
2015 286 21600 0 157.1 19.5 80.9 3.4 942.9
2015 286 25200 0 388.6 23.2 66.9 4.5 942.8
2015 286 28800 0 540.8 26.1 57.5 4.4 942.6
2015 286 32400 0 774.1 28.2 51.1 3.6 942
2015 286 36000 0 893.5 30.2 41.9 4.3 941.1
2015 286 39600 0 916 31.9 37.1 3.3 940.1
2015 286 43200 0 872.8 33.1 36 3 939.4
2015 286 46800 0 769 33.6 34.7 2.6 938.7
2015 286 50400 0 563 34.4 32.8 1.9 938.8
2015 286 54000 0.3 196.4 31.3 42 3 939.2
2015 286 57600 0 51.8 26.8 62.3 3.3 939.6
2015 286 61200 0 22.8 25.6 73.1 2.7 940.1
2015 286 64800 0 0 24.8 75.4 3.4 940.6
2015 286 68400 0 0 24.1 77.9 3.5 941
2015 286 72000 0 0 23 81.6 3 940.8
2015 286 75600 0 0 21.9 86 3.1 940.5
2015 286 79200 0 0 21.2 88.1 3 940.1
2015 286 82800 0 0 20.6 90.4 2.5 939.7
2015 287 0 0 0 19.9 92.8 2.2 939.6
2015 287 3600 0 0 19 95.4 1.4 939.6
2015 287 7200 0 0 19 95 2 940
2015 287 10800 0 0 18.8 95.8 0.7 940.5
2015 287 14400 0 0.1 18.5 96.5 1.5 940.9
2015 287 18000 0 48.2 18.5 96.7 1.8 941.5
2015 287 21600 0 223.9 20.1 92.2 2 941.6
2015 287 25200 0 425.6 23.9 73.6 1.9 941.4
2015 287 28800 0 640.9 29.2 44.2 5.9 940.9
2015 287 32400 0 800.7 32 34.9 5.2 940.1
2015 287 36000 0 902.7 34 29.4 5.5 939.3
2015 287 39600 0 933 35.9 25.9 5.3 938.4
2015 287 43200 0 903.8 37.2 21.9 4.3 937.6
2015 287 46800 0 730.9 37.7 20.5 3.6 937.1
2015 287 50400 0 583.7 37.4 20.6 3.6 937
2015 287 54000 0 393.5 36.9 21 3.7 937.1
2015 287 57600 0 199.2 36.1 22.2 3.5 937.5
2015 287 61200 0 22.6 33.5 27.3 3 937.8
2015 287 64800 0 0 31.3 30.7 2.9 938.3
2015 287 68400 0 0 29.8 34.8 3.3 938.7
2015 287 72000 0 0 28.4 38.3 2.8 938.8
2015 287 75600 0 0 27.7 40.3 2.2 938.5
2015 287 79200 0 0 25.2 47.9 1.3 938.2
2015 287 82800 0 0 26.8 40.7 1 937.8
2015 288 0 0 0 26.6 40.1 1.7 937.6
2015 288 3600 0 0 25.7 42.8 3.3 937.7
2015 288 7200 0 0 26.2 40 2.4 938.2
2015 288 10800 0 0 25.4 41.6 1.3 938.8
2015 288 14400 0 0.2 25.2 42.4 2.8 939
2015 288 18000 0 50.5 25.1 44 3.8 939.6
2015 288 21600 0 231 24.4 52.2 2 940.2
2015 288 25200 0 447.3 29 38.5 4.4 940
2015 288 28800 0 643.7 31.8 31.4 4.6 939.6
2015 288 32400 0 805.8 34.5 26.9 4.4 939.3
2015 288 36000 0 911.8 36.4 22.3 5.1 938.5
2015 288 39600 0 946.3 38 19.3 4.7 937.7
2015 288 43200 0 927 38.8 18.5 4.2 937
2015 288 46800 0 640.7 38.2 18.7 4.2 936.6
2015 288 50400 0 631.3 38.9 16.4 4 936.8
2015 288 54000 0 431.7 38.4 16.3 3.5 937.2
2015 288 57600 0 224 37.4 17.5 3.2 937.7
2015 288 61200 0 42.8 34.5 22.3 2.2 938.3
2015 288 64800 0 0 31.8 27.7 1.7 938.9
2015 288 68400 0 0 30.1 31.6 1.8 939.8
2015 288 72000 0 0 28.2 38 2.7 940.2
2015 288 75600 0 0 28.2 38.5 2.1 940
2015 288 79200 0 0 28.3 39.9 2 939.8
2015 288 82800 0 0 26 48 2 939.6
2015 289 0 0 0 25.1 52.7 1.6 939.3
2015 289 3600 0 0 24.3 55.5 1.6 939.4
2015 289 7200 0 0 23.8 56.8 1.3 939.7
2015 289 10800 0 0 22.1 65.5 1.3 940.1
2015 289 14400 0 0 21.2 71.3 1.8 940.4
2015 289 18000 0 45.9 20.9 73.6 1.8 940.8
2015 289 21600 0 219.3 22.7 68.2 1.2 941.1
2015 289 25200 0 429.4 25.8 55.5 1.5 941.1
2015 289 28800 0 632.4 31.1 35 3.5 940.9
2015 289 32400 0 797.1 35 22.7 5.3 940.5
2015 289 36000 0 895.7 36.5 19.4 3.5 939.8
2015 289 39600 0 816.8 37.8 18.6 1.8 938.9
2015 289 43200 0 396.9 37.3 16.9 2.4 938.1
2015 289 46800 0 769.3 38.5 14.3 2.8 937.5
2015 289 50400 0 627.8 39.3 13.8 2.1 937.3
2015 289 54000 0 282.2 37.9 15.6 1.6 937.6
2015 289 57600 0 192.2 37.6 15.9 1.6 938.1
2015 289 61200 0 11.8 35.3 19.8 1.1 938.6
2015 289 64800 0 0 31.6 28.9 2.3 939.3
2015 289 68400 0 0 29.7 39.6 3.5 940
2015 289 72000 0 0 28.2 51.4 3.7 940.1
2015 289 75600 0 0 26.9 60.6 3.3 939.9
2015 289 79200 0 0 25.4 67.4 2.4 939.6
2015 289 82800 0 0 24.3 72.1 2.4 939.3
2015 290 0 0 0 23.1 78.6 3.2 939.3
2015 290 3600 0 0 22.2 84.4 3.6 939.8
2015 290 7200 0 0 21.3 88.6 3.2 940.1
2015 290 10800 0 0 20.6 91.4 1.7 940.6
2015 290 14400 0 0.2 20.1 93.3 1.7 941.1
2015 290 18000 0 39.4 20 94.2 2 941.9
2015 290 21600 0 201 21.4 89.6 3.4 942.4
2015 290 25200 0 406.4 24.4 77.6 4.1 942.2
2015 290 28800 0 597.9 27.2 65.4 3.7 941.7
2015 290 32400 0 750.8 30 52.2 3 941.1
2015 290 36000 0 804.2 32.7 41 2.1 940.4
2015 290 39600 0 893.7 34.9 33.5 1.9 939.6
2015 290 43200 0 792.2 36.2 30 2.1 938.7
2015 290 46800 0 708.4 37.6 24.3 2.1 938.1
2015 290 50400 0 592.5 38.1 21.1 2 938
2015 290 54000 0 387.8 37.9 20.1 2.4 938.3
2015 290 57600 0 77.4 35.4 26.1 1.7 938.9
2015 290 61200 0 17 33 32.3 2 940.2
2015 290 64800 0 0 30.6 45.6 5.3 941.5
2015 290 68400 0 0 26.8 65.2 7.6 942.3
2015 290 72000 0 0 23.4 73.3 9.2 942.5
2015 290 75600 0 0 21.9 76.1 8.2 942.7
2015 290 79200 0 0 21 76.8 7.6 942.5
2015 290 82800 0 0 20.2 77.6 7.3 942.3
2015 291 0 0 0 19.6 79.6 7.1 942.3
2015 291 3600 0 0 19 81.4 6.6 942.5
2015 291 7200 0 0 18.6 82.1 5.9 942.8
2015 291 10800 0 0 18.2 83.3 4.3 943.3
2015 291 14400 0 0.3 17.9 84.6 5.1 943.7
2015 291 18000 0 37.5 18 85 6 944.4
2015 291 21600 0 202.5 19.5 79.9 5.3 944.2
2015 291 25200 0 405.4 21.7 71.6 4.7 944
2015 291 28800 0 600.8 23.6 64.7 5 943.5
2015 291 32400 0 755.8 26 57.4 4.6 942.8
2015 291 36000 0 861.8 28.5 50.4 4.6 942.1
2015 291 39600 0 893 30.3 45.9 4.8 941.3
2015 291 43200 0 847.5 31.5 42.6 5.1 940.7
2015 291 46800 0 735.5 32 40.9 5.5 940.5
2015 291 50400 0 575.5 31.7 41.4 5.8 940.6
2015 291 54000 0 375.3 30.3 45 6.4 941.1
2015 291 57600 0 170.5 28.4 50 6.2 941.8
2015 291 61200 0 23.8 26.1 56.2 5.8 942.6
2015 291 64800 0 0 23.8 62.9 6.3 943
2015 291 68400 0 0 22.1 68.1 5.9 943.6
2015 291 72000 0 0 20.8 73.2 4.7 943.7
2015 291 75600 0 0 19.4 78.5 4.5 943.9
2015 291 79200 0 0 18.6 81.2 4.4 943.5
2015 291 82800 0 0 17.9 83.9 5.1 943.4
2015 292 0 0 0 17.2 86 4.5 943.2
2015 292 3600 0 0 16.9 87.4 3.5 943.1
2015 292 7200 0 0 16.3 90 3.2 943.2
2015 292 10800 0 0 16 91.1 3.5 943.6
2015 292 14400 0 0.1 15.3 93.9 2.2 944
2015 292 18000 0 40.2 15.7 93.1 2.3 944
2015 292 21600 0 191.9 17.4 88.2 3 944.3
2015 292 25200 0 392.2 20 79.9 2.6 944.3
2015 292 28800 0 578.4 23.2 69.5 1.4 943.9
2015 292 32400 0 733.8 26 61.2 1.9 943.1
2015 292 36000 0 836.7 29.1 53.4 2.4 942.1
2015 292 39600 0 866 31.5 47.6 2.3 941
2015 292 43200 0 816.4 33.6 39.8 2.1 939.7
2015 292 46800 0 709.7 34.4 35.9 2.4 938.9
2015 292 50400 0 542.7 35.5 32.6 1.8 938.2
2015 292 54000 0 353.5 34.9 34.5 3 937.7
2015 292 57600 0 160.4 34.1 35.8 3 937.7
2015 292 61200 0 23.2 32 41.5 2.7 938.1
2015 292 64800 0 0 29.7 46.6 2.5 938.6
2015 292 68400 0 0 27.7 52.9 2.6 939.2
2015 292 72000 0 0 26.7 57.4 2.1 939.8
2015 292 75600 0 0 25.9 61.3 1.8 940
2015 292 79200 0 0 24.5 67.1 2.4 939.6
2015 292 82800 0 0 23.5 73.4 2.3 939.4
2015 293 0 0 0 22.9 77.5 2.9 939.2
2015 293 3600 0 0 21.9 82.3 3 939
2015 293 7200 0 0 21.1 86 2.7 939.2
2015 293 10800 0 0 20.5 88.9 1.3 939.7
2015 293 14400 0 0.2 20 90.8 1.7 939.9
2015 293 18000 0 38.4 20.5 89.5 1.9 940.2
2015 293 21600 0 183.5 22.1 84.1 1.6 940.4
2015 293 25200 0 379.3 25.4 72.2 2.4 940.1
2015 293 28800 0 567.4 29.3 57.5 4.6 939.5
2015 293 32400 0 722.9 32.1 47.2 5 938.9
2015 293 36000 0 824.4 34.6 38.9 6.1 938.4
2015 293 39600 0 848.7 36.7 33.6 4.9 937.7
2015 293 43200 0 773.5 38.5 28.4 4.5 936.8
2015 293 46800 0 480.7 37.8 28.1 3.5 936.1
2015 293 50400 0 537.1 38.7 26.1 3.8 935.8
2015 293 54000 0 258.3 37.7 25.1 3.8 935.6
2015 293 57600 0 120 35.2 32.7 2.5 935.7
2015 293 61200 0 16.4 33 37 0.8 936.2
2015 293 64800 0 0 31.7 38.7 1.8 936.9
2015 293 68400 0 0 30.1 44.1 3.5 938.4
2015 293 72000 0 0 29 48 4 939.7
2015 293 75600 2.9 0 24.7 71.6 6.2 939.8
2015 293 79200 4.2 0 23.1 76.8 4.8 939.2
2015 293 82800 0 0 23.8 71.9 4.1 938.6
2015 294 0 0 0 22 84.2 4.2 938.1
2015 294 3600 0 0 21.8 84.3 5.2 937.6
2015 294 7200 0 0 22.4 78.9 6.1 937.4
2015 294 10800 0 0 22.9 74.3 3 937.9
2015 294 14400 0 0 23.6 70.3 3.1 939
2015 294 18000 2.2 6.4 21.7 84.9 1.9 939.9
2015 294 21600 0 73.7 21.8 86.3 1 940.3
2015 294 25200 0 318.7 23.7 82.4 2.6 940.9
2015 294 28800 0 282.1 24.6 80.1 2.5 940.4
2015 294 32400 0 439.2 25.2 79.1 2.6 940.1
2015 294 36000 0 301.8 25.4 80.1 3.5 939.6
2015 294 39600 0 695.8 27.2 74.4 3.9 938.7
2015 294 43200 0 826 30.5 57.4 2.4 937.4
2015 294 46800 0 784.7 32.4 47 1.7 936.4
2015 294 50400 0 440.9 32.9 45.2 2 935.8
2015 294 54000 0 416.1 33.6 42.2 2.5 935.5
2015 294 57600 0 156.3 32.6 44.2 1.9 935.9
