Ano;DOY;hhmm;resto_h;NEE;LE;H;Rg;PAR;Rn;  G;Rain;Tar;UR;Patm;Vh;Dir
2007;63;18.5;64800;3.2563;7.835;-1.656;35.98;70.637;-41.807;-5.86625;0;27.547;52.883;93.032;1.859;106.125
2007;63;19.5;68400;3.2563;27.407;-18.111;-3.688;-0.069;-65.787;-7.944;0;25.993;57.21;93.071;2.234;112.911
2007;63;20.5;72000;2.8529;52.986;-41.931;-3.706;-0.071;-65.233;-9.3325;0;24.78;55.763;93.106;2.305;99.755
2007;63;21.5;75600;7.07565;29.408;-38.696;-3.758;-0.072;-66.893;-11.0175;0;24.07;55.323;93.155;2.132;91.904
2007;63;22.5;79200;4.4509;-2.176;-14.132;-3.921;-0.073;-68.7;-12.03875;0;23.68;55.113;93.173;2.112;86.683
2007;63;23.5;82800;2.3231;2.092;-14.808;-3.957;-0.071;-73.95;-11.6025;0;23.687;55.583;93.182;2.172;99.374
2007;64;0.5;0;5.9898;6.762;-23.501;-4.167;-0.071;-73.22;-12.25625;0;23.143;56.487;93.147;2.109;92.954
2007;64;1.5;3600;12.3551;1.194;-6.745;-3.63;-0.07;-70.84;-12.45875;0;22.937;57.007;93.12;1.989;108.875
2007;64;2.5;7200;6.3949;9.805;-28.319;-3.591;-0.065;-71.83;-12.81625;0;21.897;62.377;93.078;2.365;140.823
2007;64;3.5;10800;5.3065;14.567;-24.232;-3.377;-0.067;-64.267;-15.12875;0;20.003;72.127;93.099;2.144;134.637
2007;64;4.5;14400;2.4044;21.928;-62.721;-3.223;-0.069;-66.003;-14.14375;0;20.3;68.413;93.115;2.272;91.954
2007;64;5.5;18000;3.2892;13.858;-54.74;-3.352;-0.073;-67.687;-13.01;0;19.983;70.12;93.176;3.168;90.564
2007;64;6.5;21600;3.7535;21.904;-60.164;16.843;29.03;-52.93;-13.45;0;19.273;76.307;93.232;3.626;84.336
2007;64;7.5;25200;-7.8382;90.669;-19.13;218.967;370.067;87.027;-10.3475;0;20.273;76.953;93.278;4.24;91.526
2007;64;8.5;28800;-15.3448;151.878;32.72;459.867;842.333;297.2;-2.90875;0;21.723;76.643;93.35;3.641;95.282
2007;64;9.5;32400;-25.486;392.747;94.961;667.1;1312;499.233;5.32625;0;23.487;72.823;93.393;2.848;105.503
2007;64;10.5;36000;-27.6655;392.984;112.769;841.667;1722.667;673.233;13.08375;0;24.977;66.287;93.419;1.489;70.233
2007;64;11.5;39600;-30.4036;615.345;139.753;954.333;2010.333;776.633;21.535;0;26.133;64.443;93.39;1.134;74.87
2007;64;12.5;43200;-35.0797;707.709;86.264;1017;2175.333;830.667;36.69375;0;27.107;59.16;93.311;1.425;119.942
2007;64;13.5;46800;-30.2351;709.928;47.626;1012.667;2102.333;791.867;34.3125;0;27.99;51.323;93.222;1.258;144.997
2007;64;14.5;50400;-28.9043;645.058;10.24;892;1821.667;686.6;31.3025;0;28.537;48.417;93.151;1.077;146.818
2007;64;15.5;54000;-18.6567;520.127;1.284;694.433;1428.333;533.967;12.55625;0;28.91;47.53;93.086;0.751;106.232
2007;64;16.5;57600;-14.0098;313.43;-13.809;458.833;938.333;307.7;8.07875;0;28.75;52.377;93.036;0.653;104.954
2007;64;17.5;61200;2.9408;11.764;-1.515;240.533;454.967;94.5;-0.35875;0;28.78;42.08;93.002;1.506;229.098
2007;64;18.5;64800;2.9408;1.099;-0.511;29.347;62.467;-47.4;-4.66775;0;28.4;40.993;93.022;1.693;212.891
2007;64;19.5;68400;3.2563;-4.28;-2.724;-4.027;-0.061;-70.403;-5.8075;0;27.423;43.74;93.074;2.108;207.995
2007;64;20.5;72000;2.8529;56.815;-57.328;-4.276;-0.061;-72.757;-5.37125;0;26.583;48.02;93.124;2.48;172.206
2007;64;21.5;75600;7.07565;40.622;-29.943;-3.956;-0.059;-70.603;-5.668;0;26.403;48.403;93.193;2.132;180.366
2007;64;22.5;79200;4.4509;1.68;-3.751;-4.038;-0.063;-68.207;-6.938;0;25.983;49.223;93.217;2.113;164.306
2007;64;23.5;82800;2.3231;5.882;-7.117;-3.039;-0.059;-59.177;-6.709;0;25.477;52.363;93.224;2.05;149.978
2007;65;0.5;0;5.9898;-1.651;-6.359;-3.874;-0.07;-61.95;-6.801;0;24.337;57.283;93.208;2.167;130.953
2007;65;1.5;3600;7.9443;11.18;-20.634;-3.276;-0.066;-66.447;-7.93;0;24.193;56.683;93.157;2.356;135.058
2007;65;2.5;7200;4.9804;10.4;-32.198;-3.635;-0.064;-65.47;-8.70775;0;23.817;57.653;93.136;2.466;158.286
2007;65;3.5;10800;5.3065;8.829;-33.48;-3.68;-0.071;-61.017;-8.9195;0;22.74;63.06;93.122;2.015;177.165
2007;65;4.5;14400;4.0457;12.986;-42.435;-3.178;-0.067;-58.113;-9.3225;0;21.987;67.483;93.141;2.44;163.561
2007;65;5.5;18000;6.1227;21.967;-46.979;-3.655;-0.074;-57.01;-11.3875;0;19.527;79.447;93.227;2.483;110.647
2007;65;6.5;21600;5.0189;23.566;-65.659;13.453;25.748;-52.107;-10.01375;0;20.663;74.12;93.256;3.199;84.814
2007;65;7.5;25200;-7.9324;71.244;-14.576;209.567;360.233;90.19;-6.90475;0;21.13;76.197;93.302;2.689;97.545
2007;65;8.5;28800;-15.3124;269.795;29.916;447.333;831;299.167;-0.544;0;22.823;75.48;93.357;2.786;81.444
2007;65;9.5;32400;-30.0067;418.051;83.692;653.4;1303.333;508.267;6.5235;0;24.743;70.243;93.399;2.294;88.53
2007;65;10.5;36000;-24.2037;595.087;53.526;837;1712;664.667;16.05375;0;26.213;64.647;93.397;2.501;89.527
2007;65;11.5;39600;-30.4036;631.386;118.361;960;2001.333;771.767;22.02;0;27.657;62.18;93.385;1.794;83.043
2007;65;12.5;43200;-30.56858;683.664;48.2;968;2019.667;766.633;34.76875;0;28.28;56.307;93.325;1.799;84.963
2007;65;13.5;46800;-30.2351;338.52;-5.896;452.3;930.767;346.4;13.77625;0;27.56;59.71;93.271;1.375;103.01
2007;65;14.5;50400;-27.01205;407.498;-3.152;525.033;1093.267;422.5;18.15375;0;28.567;53.197;93.212;0.767;45.085
2007;65;15.5;54000;-18.6567;331.466;-5.665;437.733;951.967;334.3;8.499;0;28.85;51.537;93.145;0.765;244.467
2007;65;16.5;57600;-14.0098;264.1;-20.843;351.067;725.667;252.1;8.84275;0;28.82;55.84;93.102;0.746;74.282
2007;65;17.5;61200;2.9408;179.816;-15.754;287.167;521.5;166.733;2.671;0;27.613;57.603;93.106;1.641;52.026
2007;65;18.5;64800;3.2563;60.102;-28.577;35.512;52.837;-6.013;-0.7215;0;27.463;56.783;93.095;2.164;85.391
2007;65;19.5;68400;3.2563;36.8;-8.071;-2.964;-0.065;-54.357;-3.513;0;26.613;58.353;93.152;1.639;98.112
2007;65;20.5;72000;2.8529;-7.629;0.827;-1.889;-0.058;-51.563;-2.95775;0;27.3;52.863;93.221;1.246;111.15
2007;65;21.5;75600;7.07565;-57.304;-3.235;-4.383;-0.066;-63.603;-3.06375;0;26.7;56.28;93.298;1.709;172.242
2007;65;22.5;79200;6.3848;-53.761;-6.371;-3.204;-0.058;-64.18;-4.048;0;26.157;54.407;93.334;1.851;196.665
2007;65;23.5;82800;4.4134;-0.919;-3.199;-3.266;-0.071;-49.777;-5.46475;0;24.93;62.833;93.342;1.828;135.935
2007;66;0.5;0;5.5448;28.275;-24.492;-1.726;-0.061;-33.28;-4.62175;2.286;24.66;59.89;93.34;2.13;161.573
2007;66;1.5;3600;7.9443;48.3856;-88.0446;2.79;-0.026;-56.79;-17.13125;1.016;21.623;79.67;93.321;3.6;206.902
2007;66;2.5;7200;4.9804;44.297;-60.3;3.196;-0.068;-25.12;-9.1175;0;22.767;72.573;93.302;2.508;208.135
2007;66;3.5;10800;3.04193;33.818;-54.898;-0.51;-0.05;-30.19;-9.11;0;21.517;81.567;93.297;2.606;179.664
2007;66;4.5;14400;3.22505;3.063;-35.44;-2.371;-0.067;-41.42;-9.04325;0;22.51;73.7;93.282;2.32;146.062
2007;66;5.5;18000;4.70595;0.339;-18.701;-1.084;-0.063;-27.687;-9.32475;0;20.917;83.567;93.337;2.059;87.403
2007;66;6.5;21600;3.82073;23.696;-50.211;16.099;26.738;-36.913;-10.3975;0;21.473;79.907;93.37;2.376;90.976
2007;66;7.5;25200;-7.8853;122.715;-20.493;207.467;361.567;96.193;-6.02925;0;22.24;77.61;93.423;2.547;91.407
2007;66;8.5;28800;-18.0537;266.256;33.01;444.833;830.433;299.8;0.534;0;23.1;78.767;93.475;3.048;94.293
2007;66;9.5;32400;-18.1663;445.463;48.525;645.167;1298.333;503.433;9.445;0;25.31;72.827;93.523;2.005;83.736
2007;66;10.5;36000;-20.7419;826.902;72.518;820.3;1708.667;674.367;19.06875;0.254;26.797;68.103;93.532;1.638;77.738
2007;66;11.5;39600;-32.7046;651.55;44.031;905;1891.667;720.467;24.88625;0;27.693;62.427;93.501;2.118;40.726
2007;66;12.5;43200;-29.03575;724.463;12.947;984;2057;771;33.59;0;28.18;58.087;93.437;2.093;14.747
2007;66;13.5;46800;-34.6522;746.01;34.603;1011.667;2136.667;828.667;48.05375;0;29.097;52.707;93.34;1.434;73.941
2007;66;14.5;50400;-28.9043;373.857;64.331;573.333;1226.9;464.833;26.645;0;29.41;52.893;93.251;1.028;40.844
2007;66;15.5;54000;-20.49745;494.075;2.441;644.167;1356;510.6;14.08375;0;29.88;57.097;93.162;0.529;162.927
2007;66;16.5;57600;-14.0098;271.589;-7.54;401.5;833.433;271.833;7.7835;0;29.987;50.067;93.093;0.912;238.307
2007;66;17.5;61200;0.1;64.679;22.43;216.9;444.133;88.907;1.798;0;29.873;49.163;93.045;0.343;195.292
2007;66;18.5;64800;3.2563;2.596;-1.618;29.037;59.21;-43.37;-3.8805;0;29.163;48.85;93.051;1.6;141.562
2007;66;19.5;68400;3.2563;-1.748;0.244;-3.676;-0.063;-66.26;-4.07;0;28.397;51.807;93.096;1.831;127.451
2007;66;20.5;72000;2.8529;-57.998;-4.971;-3.944;-0.065;-66.573;-3.60425;0;28.533;47.37;93.151;1.71;150.733
2007;66;21.5;75600;8.4764;6.226;0.476;-3.208;-0.056;-62.5;-3.7805;0;27.83;53.1;93.205;1.549;145.659
2007;66;22.5;79200;4.4509;-41.843;-8.567;-4.17;-0.077;-54.823;-4.41325;0;25.76;65.493;93.24;1.922;138.381
2007;66;23.5;82800;9.4591;1.884;-2.538;-3.17;-0.065;-62.187;-5.083;0;27.117;52.233;93.243;1.329;113.517
2007;67;0.5;0;5.49135;23.614;-45.105;-3.101;-0.073;-51.47;-7.285;0;23.19;77.39;93.239;2.647;162.381
2007;67;1.5;3600;7.9443;-6.203;-42.949;-2.979;-0.07;-57.42;-8.26825;0;22.137;80.08;93.188;2.786;163.045
2007;67;2.5;7200;4.3113;9.714;-51.84;-2.495;-0.066;-51.447;-9.32125;0;21.61;80.733;93.157;3.023;163.691
2007;67;3.5;10800;2.59828;-2.585;-43.132;-2.983;-0.069;-56.16;-10.4425;0;20.873;83.7;93.132;2.823;169.273
2007;67;4.5;14400;4.0457;26.273;-46.674;-2.865;-0.07;-55.167;-11.37375;0;20.143;87.3;93.137;2.777;175.381
2007;67;5.5;18000;6.1227;-28.433;-14.597;-2.87;-0.068;-55.647;-12.6175;0;19.93;87.567;93.177;2.09;124.786
2007;67;6.5;21600;3.85435;5.056;-38.249;12.294;23.847;-45.967;-12.77375;0;20.067;85.6;93.193;2.178;102.466
2007;67;7.5;25200;-7.9324;115.41;-12.413;209.2;357.833;95.507;-7.4905;0;21.477;81.6;93.253;2.218;107.38
2007;67;8.5;28800;-12.62638;255.872;44.439;444.867;825.233;298.867;-1.4435;0;22.71;78.9;93.298;3.017;103.6
2007;67;9.5;32400;-28.0316;418.393;83.599;647.7;1294.333;508.733;6.74125;0;24.913;72.307;93.335;2.042;91.747
2007;67;10.5;36000;-26.03433;596.664;49.372;828.667;1696.667;661.233;15.1975;0;26.773;64.56;93.314;1.851;71.87
2007;67;11.5;39600;-35.0056;688.97;50.722;945.667;1986.667;761.367;21.675;0;28.057;57.197;93.262;1.47;39.398
2007;67;12.5;43200;-28.919;731.005;63.281;1013.333;2147.333;824.667;30.38125;0;28.733;53.523;93.178;1.301;38.169
2007;67;13.5;46800;-34.6522;644.182;31.246;827.2;1883.667;716.667;41.23875;0;29.39;51.94;93.07;1.368;357.363
2007;67;14.5;50400;-24.39975;487.425;-46.909;576.2;1261.267;461.3;20.78375;0;29.323;50.66;92.972;0.634;358.628
2007;67;15.5;54000;-20.49745;503.585;-0.729;675;1392;514.667;11.81125;0;30.053;47.38;92.868;0.685;12.125
2007;67;16.5;57600;-5;310.247;-25.185;450.033;909;292.5;7.4375;0;29.923;52.76;92.791;0.676;303.614
2007;67;17.5;61200;3.2563;94.419;-6.762;221.867;430.433;88.633;0.97575;0;29.65;47.497;92.786;0.663;21.914
2007;67;18.5;64800;3.2563;5.746;-0.568;28.464;55.883;-42.24;-4.92925;0;29.197;44.843;92.802;1.523;16.338
2007;67;19.5;68400;3.2563;11.621;-71.373;-4.374;-0.088;-64.577;-4.82475;0;26.54;57.68;92.849;2.581;16.027
2007;67;20.5;72000;2.9456;-30.13;-26.381;-3.27;-0.076;-62.29;-5.77925;0;26.47;55.763;92.897;2.389;6.457
2007;67;21.5;75600;8.4764;-18.822;-26.693;-4.069;-0.083;-52.193;-6.67825;0;23.823;73.807;92.985;2.369;117.351
2007;67;22.5;79200;4.4509;48.821;-87.07;-2.814;-0.066;-43.483;-5.2345;0;25.72;60.667;93.008;2.309;115.922
2007;67;23.5;82800;8.78455;38.678;-65.481;-1.693;-0.074;-34.363;-7.56;0;23.343;67.963;93.045;3.057;30.91
2007;68;0.5;0;5.58877;24.298;-112.769;-1.944;-0.096;-101.387;-12.91625;0;20.98;76.76;92.997;3.379;322.071
2007;68;1.5;3600;9.8137;-13.519;89.675;-2.9;-0.08;-34.433;-12.52625;0;22.303;65.61;92.928;1.97;264.162
2007;68;2.5;7200;2.2277;15.536;-29.005;-1.449;-0.062;-37.75;-11.54375;0;21.443;75.187;92.914;2.333;107.616
2007;68;3.5;10800;2.9164;22.319;-14.058;-1.285;-0.062;-33.78;-11.245;0;22.127;68.47;92.9;1.815;90.665
2007;68;4.5;14400;6.8014;4.579;-12.313;-1.269;-0.062;-19.493;-9.17875;0;22.5;66.23;92.918;1.317;56.063
2007;68;5.5;18000;4.18888;21.383;-42.41;-2.419;-0.066;-42.35;-9.49;0;21.437;72.243;92.97;2.197;96.332
2007;68;6.5;21600;2.6898;20.747;-48.48;9.665;22.025;-47.293;-9.69;0;21.787;72.257;93.019;2.389;60.049
2007;68;7.5;25200;-8.5161;105.973;-4.389;200.533;345.967;93.893;-7.691;0;21.043;80.433;93.076;2.176;99.389
2007;68;8.5;28800;-17.132;290.696;10.006;432.567;807.233;299.6;-1.10225;0;23.103;75.143;93.121;2.391;83.034
2007;68;9.5;32400;-31.5066;426.579;53.176;638.533;1273.333;486.6;6.8445;0;25.117;69.63;93.143;1.664;39.26
2007;68;10.5;36000;-28.6395;541.884;45.89;829;1677;636.833;14.01125;0;26.34;64.847;93.139;2.346;13.333
2007;68;11.5;39600;-35.0056;673.202;47.673;961.667;1966.333;741.8;20.925;0;27.65;59.653;93.107;2.501;348.052
2007;68;12.5;43200;-29.514;763.609;62.457;1092.667;2238;855;28.93375;0;28.33;56.983;93.054;3.018;340.733
2007;68;13.5;46800;-34.6522;700.619;62.981;1006;2107.667;809.267;45.6675;0;29.01;56.2;92.954;1.904;330.08
2007;68;14.5;50400;-19.7464;581.423;-45.882;698.067;1450.333;555;19.45875;0;28.707;55.657;92.853;2.033;320.702
2007;68;15.5;54000;-22.3382;227.647;-14.529;311.667;663.967;224.433;6.56825;0;28.057;63.487;92.772;1.239;311.117
2007;68;16.5;57600;-14.0098;128.31;-94.354;93.25;195.2;27.06;-6.89625;0;23.763;70.4;92.754;3.648;314.654
2007;68;17.5;61200;9.8078;73.303;-82.575;43.22;101.753;-14.461;-5.18875;0;23.847;74.723;92.772;3.066;191.057
2007;68;18.5;64800;7.0369;-28.073;-2.183;10.704;29.02;-38.893;-8.637;0;23.6;70.173;92.77;1.392;151.572
2007;68;19.5;68400;3.2563;-24.043;-15.163;-2.252;-0.06;-47.997;-8.7915;0;24.893;63.497;92.827;2.352;271.137
2007;68;20.5;72000;2.9456;17.708;-56.36;-3.947;-0.082;-46.25;-7.5975;0;23.23;72.813;92.931;2.39;186.622
2007;68;21.5;75600;8.4764;-6.064;-53.077;-2.533;-0.071;-52.363;-7.9875;0;22.03;80.227;93.037;2.636;87.333
2007;68;22.5;79200;4.4509;-10.015;-40.235;-2.106;-0.069;-42.893;-8.16;0;21.143;88.033;93.047;2.556;96.654
2007;68;23.5;82800;7.1648;33.902;-47.071;-2.189;-0.068;-49.48;-7.4115;0;21.557;86.5;93.041;2.417;77.144
2007;69;0.5;0;5.38825;-22.046;-3.335;-1.176;-0.063;-31.647;-6.266;0;22.933;73.963;92.99;1.769;60.811
2007;69;1.5;3600;9.8137;-6.327;-28.535;-2.625;-0.079;-41.803;-6.94125;0;21.81;82.3;92.981;2.668;17.058
2007;69;2.5;7200;2.2277;-17.018;-22.357;-3.311;-0.073;-48.29;-8.915;0;20.707;86.5;92.977;1.477;97.187
2007;69;3.5;10800;0.4257;-33.338;10.508;-0.178;-0.054;-31.62;-8.7905;0;21.293;79.287;92.916;2.085;78.973
2007;69;4.5;14400;6.8014;-2.26;-6.033;-3.014;-0.071;-41.65;-8.33125;0;20.543;87.233;92.907;1.892;135.075
2007;69;5.5;18000;4.58793;86.829;-91.939;-1.125;-0.067;-13.61;-8.49975;0;20.597;86.667;92.969;2.085;229.729
2007;69;6.5;21600;3.02055;8.44;-9.405;4.982;13.01;-19.253;-8.088;0;19.847;92.833;93.019;1.651;153.638
2007;69;7.5;25200;-9.4903;-13.253;9.319;79.71;157.633;35.817;-5.92575;0;20.603;89.067;93.051;0.82;161.13
2007;69;8.5;28800;-0.0074;254.95;45.466;430.6;807.9;299.867;-0.54875;0;22.783;80.29;93.089;1.372;92.302
2007;69;9.5;32400;-26.2589;447.296;100.774;622.733;1262.667;496.767;5.4525;0;24.37;73.117;93.093;1.421;96.397
2007;69;10.5;36000;-28.7216;492.208;110.386;803.633;1668.667;646.333;12.47;0;25.64;68.423;93.069;1.519;61.846
2007;69;11.5;39600;-31.2416;659.334;77.388;924.667;1955.333;755.567;18.845;0;27.06;60.583;93.031;1.294;99.276
2007;69;12.5;43200;-29.25575;611.249;92.574;897.667;1939.333;733.167;29.34375;0;27.813;60.607;92.98;1.232;8.834
2007;69;13.5;46800;-34.42063;687.437;24.89;898.667;2000.667;753.567;41.24;0;28.52;53.147;92.916;1.544;1.184
2007;69;14.5;50400;-21.78745;761.677;15.076;796.8;1740.333;663.533;28.3;0;29.157;56.88;92.823;1.416;288.067
2007;69;15.5;54000;-22.3382;542.962;-36.631;666.867;1395.667;518.433;12.1025;0;29.527;51.05;92.779;1.323;294.976
2007;69;16.5;57600;-2.1173;184.527;-29.468;386.067;782.633;254;8.4345;0;28.613;59.807;92.692;2.069;312.688
2007;69;17.5;61200;-4.3702;205.096;-49.407;88.903;196.367;18.497;1.97375;0;27.153;72.22;92.685;1.726;358.998
2007;69;18.5;64800;4.42545;-16.484;-8.488;25.941;52.61;-27.977;-3.0045;0;27.037;60.263;92.718;2.244;347.132
2007;69;19.5;68400;3.2563;-1.93;-38.465;-2.241;-0.07;-43.763;-3.36825;0;26.737;57.73;92.794;2.217;336.324
2007;69;20.5;72000;2.9456;4.322;-40.716;-2.021;-0.064;-39.413;-3.01875;0;25.677;61.313;92.9;2.523;231.611
2007;69;21.5;75600;8.4764;36.388;-60.355;-2.068;-0.07;-27.973;-4.00625;0;24.123;70.527;92.993;2.631;224.031
2007;69;22.5;79200;6.3848;-13.074;-18.429;-2.574;-0.078;-38.933;-7.43025;0;21.817;77.673;93.052;3.104;242.047
2007;69;23.5;82800;9.4591;20.362;-43.444;-2.796;-0.072;-41.637;-8.8575;0;21.577;75.09;93.053;2.521;151.219
2007;70;0.5;0;4.9929;1.204;-26.017;-1.143;-0.06;-26.387;-7.48025;0;21.403;85.067;93.042;2.232;131.576
2007;70;1.5;3600;11.6831;-21.142;-54.63;-1.979;-0.074;-82.843;-7.071;0;21.127;86.333;92.968;2.695;120.106
2007;70;2.5;7200;2.2277;5.184;-30.412;-1.476;-0.063;-33.203;-7.97475;0;21.373;83.6;92.898;2.051;113.887
2007;70;3.5;10800;2.9164;3.664;-27.433;-2.595;-0.071;-43.517;-7.28775;0;21.1;84.7;92.86;2.241;78.818
2007;70;4.5;14400;6.8014;26.012;-48.58;-2.53;-0.08;-50.467;-8.5285;0;20.41;88.233;92.872;2.498;28.644
2007;70;5.5;18000;5.1632;46.105;-91.982;-2.211;-0.071;-53.853;-7.9755;0;21.257;79.407;92.891;2.647;40.822
2007;70;6.5;21600;3.02055;-7.03;-5.84;5.325;14.589;-22.267;-9.39725;0;20.483;83.8;92.956;1.745;6.756
2007;70;7.5;25200;-9.4903;34.5;3.425;77.207;159.5;40.643;-7.064;0;19.62;93.267;93.063;0.981;194.492
2007;70;8.5;28800;-12.48363;46.473;0.103;74.757;157.867;42.65;-5.807;0;20.09;92.533;93.134;1.486;159.774
2007;70;9.5;32400;-7.2026;55.635;-1.835;90.03;177.2;3.237;-4.05925;0;20.463;92.967;93.144;2.759;91.047
2007;70;10.5;36000;-24.3746;169.45;27.465;318.233;649.467;230;2.265;0;22.253;84.667;93.115;1.794;59.877
2007;70;11.5;39600;-27.2724;261.045;68.201;613.2;1254.667;463.133;8.63775;0;24.137;76.26;93.073;1.787;24.849
2007;70;12.5;43200;-29.514;360.343;-17.141;663.233;1355;507.367;11.2515;0;25.43;70.6;93.02;2.091;359.612
2007;70;13.5;46800;-37.8841;693.447;96.738;1027;2136.333;829;39.75375;0;27.327;63.9;92.927;2.271;355.781
2007;70;14.5;50400;-19.7464;477.063;-7.179;645.367;1356.433;491.2;21.31625;0;27.45;61.103;92.852;1.809;19.219
2007;70;15.5;54000;-22.3382;562.464;-14.684;629.267;1331.667;492.033;13.2175;0;28.397;60.147;92.763;1.674;350.954
2007;70;16.5;57600;-2.1173;15.074;0.781;225.967;478.967;134.667;4.83475;0;27.903;61.353;92.732;0.791;300.322
2007;70;17.5;61200;-4.3702;-36.201;2.978;192.8;383.367;78.28;2.67825;0;28.083;63.71;92.722;0.714;300.921
2007;70;18.5;64800;4.42545;-37.839;-0.51;13.819;40.997;-40.75;-2.4005;0;27.81;55.4;92.756;0.873;324.035
2007;70;19.5;68400;5.2558;-32.248;-0.799;-2.391;-0.065;-36.217;-3.1695;0;27.25;58.307;92.814;1.73;215.096
2007;70;20.5;72000;3.0383;-26.059;-4.578;-1.774;-0.061;-31.693;-1.0565;0;26.867;58.94;92.881;1.87;216.663
2007;70;21.5;75600;6.0678;-14.252;-19.613;-2.72;-0.061;-34.567;-0.70175;0;26.88;59.19;92.942;1.737;194.576
2007;70;22.5;79200;8.3187;7.223;-29.538;-2.425;-0.073;-40.677;-4.34825;0;23.46;78.793;93.014;2.931;292.009
2007;70;23.5;82800;8.78455;24.577;-24.868;-1.232;-0.066;-21.267;-4.00475;0;22.847;82.667;93.037;2.531;275.278
2007;71;0.5;0;5.38825;-25.169;-12.153;-1.632;-0.071;-42.34;-5.01775;0;21.353;93.3;93.053;2.872;111.591
2007;71;1.5;3600;6.4142;30.858;-62.614;-0.983;-0.075;-41.01;-9.25375;0.254;19.823;93.333;93.022;2.778;109.327
2007;71;2.5;7200;2.2277;15.678;-20.718;0.418;-0.076;-15.03;-9.99;0;19.907;93.4;92.974;2.21;219.31
2007;71;3.5;10800;-2.065;17.314;-29.887;1.007;-0.07;-16.32;-9.5;0;20.363;91.6;92.942;2.304;179.138
2007;71;4.5;14400;4.92625;9.878;-20.629;-0.853;-0.072;-25.6;-8.74;0;19.947;95.833;92.977;1.715;62.978
2007;71;5.5;18000;5.1632;24.135;-30.508;-0.002;-0.076;-28.187;-9.45875;0.254;20.097;90.467;93.036;2.008;22.643
2007;71;6.5;21600;3.3513;24.949;-37.676;8.996;17.971;-42.71;-9.88625;0;20.507;86.667;93.092;2.405;87.698
2007;71;7.5;25200;-9.4903;80.152;11.499;219.433;380.533;110.053;-6.76;0;20.813;88;93.118;1.95;89.012
2007;71;8.5;28800;-15.3461;131.142;28.231;333.567;632.133;212.867;-1.07175;0;22.133;84.867;93.174;1.788;98.216
2007;71;9.5;32400;-28.5796;306.167;33.274;430.733;844.333;298.7;3.27475;0;23.417;82.2;93.19;2.317;87.817
2007;71;10.5;36000;-25.0246;414.309;61.751;823.5;1661;633.667;16.795;0;25.567;71.623;93.195;1.865;45.996
2007;71;11.5;39600;-31.4468;624.636;39.513;973;1992;763.8;18.18625;0;26.89;61.237;93.154;2.228;37.509
2007;71;12.5;43200;-28.9975;751.88;22.595;1002.667;2078.667;775.2;23.4325;0;27.837;55.343;93.11;2.077;6.715
2007;71;13.5;46800;-30.7256;817.36;48.974;927.033;1937.667;748;46.4525;0;28.707;51.717;93.044;1.714;31.983
2007;71;14.5;50400;-23.8285;571.587;-5.989;818.2;1720;649.267;30.995;0;29.117;46.363;92.986;1.34;26.932
2007;71;15.5;54000;-22.3382;492.282;-0.442;641.133;1332.667;490.733;10.45525;0;29.24;49.34;92.902;0.946;21.114
2007;71;16.5;57600;-9.51195;245.495;-17.961;433.133;869.9;281.333;5.51825;0;29.173;48.23;92.806;1.202;80.468
2007;71;17.5;61200;-4.3702;23.294;-1.537;202.633;402.333;70.777;-1.452;0;29.327;45.5;92.77;0.366;300.489
2007;71;18.5;64800;7.0369;-1.497;0.052;18.573;51.707;-46.393;-5.8315;0;28.677;45.18;92.815;1.22;200.196
2007;71;19.5;68400;6.3693;3.345;-5.252;-3.86;-0.066;-59.613;-6.98325;0;27.85;46.667;92.86;1.86;228.303
2007;71;20.5;72000;3.0383;13.135;-14.542;-4.012;-0.063;-67.01;-4.4865;0;27.417;48.357;92.922;2.001;191.697
2007;71;21.5;75600;6.321;6.293;-9.779;-3.573;-0.06;-65.937;-5.441;0;27.07;49.82;92.996;2.172;205.052
2007;71;22.5;79200;8.3187;15.103;-22.874;-3.828;-0.065;-65.043;-4.5615;0;26.253;53.533;93.024;2.357;188.941
2007;71;23.5;82800;9.4591;23.341;-52.467;-3.748;-0.079;-57.227;-7.335;0;22.397;78.177;93.086;2.678;182.389
2007;72;0.5;0;4.9929;6.088;-42.395;-2.769;-0.066;-56.117;-8.53375;0;22.05;81.6;93.108;2.416;156.217
2007;72;1.5;3600;4.9919;-7.152;-48.873;-2.991;-0.068;-57.49;-8.023;0;21.807;83.933;93.096;2.481;159.94
2007;72;2.5;7200;2.2277;-1.588;-32.02;-3.152;-0.068;-58.567;-8.196;0;21.463;87.033;93.071;2.396;168.213
2007;72;3.5;10800;4.2352;8.521;-43.372;-2.787;-0.064;-57.86;-8.63975;0;20.743;91.333;93.048;2.586;168.396
2007;72;4.5;14400;5.11817;3.343;-31.038;-2.507;-0.063;-53.25;-9.10325;0;20.47;91.867;93.078;2.599;148.239
2007;72;5.5;18000;5.1632;-2.489;-21.037;-2.143;-0.068;-43.467;-10.02125;0;19.253;96.633;93.131;2.746;109.024
2007;72;6.5;21600;3.2863;-2.209;-15.918;15.251;24.063;-30.63;-9.39375;0;19.66;96.267;93.191;1.617;108.29
2007;72;7.5;25200;-8.656;72.206;11.505;198.5;351.8;98.707;-4.223;0;21.29;90.267;93.23;1.495;107.302
2007;72;8.5;28800;-17.449;155.647;31.611;332.033;632.667;216.533;-1.13075;0;22.027;84.033;93.286;2.345;101.733
