SID,BIOMA,ORDEM,TEXTURA,LAT,LON,SLDR,SLRO,SLB,SLLL,SDUL,SSAT,SRGF,SSKS,SBDM,SLOC,SLCL,SLSI,SLCF
AMARGIFAA4,AMAZÔNIA,ARGISSOLO,Fraco Argilo-Arenosa,-6.80616438,-60.13026544,0.6,87,117,0.179578058,0.23987897,0.293088439,0,3.5,1.215686654,0.314228178,31.65958726,14.89338066,27.50732385
AMARGIAGA4,AMAZÔNIA,ARGISSOLO,Argilo-Arenosa,-6.2695784,-58.7960824,0.6,87,4,0.126666348,0.186615017,0.242817074,0.7,5,1.21994736,1.64208,21.3448,11.6608,41.0552
AMARGIAGA4,AMAZÔNIA,ARGISSOLO,Argilo-Arenosa,-6.2695784,-58.7960824,0.6,87,12,0.148882739,0.207052196,0.261424175,0.7,5,1.203288295,1.327683464,27.20498751,10.89385781,36.43903421
AMARGIAGA4,AMAZÔNIA,ARGISSOLO,Argilo-Arenosa,-6.2695784,-58.7960824,0.6,87,24,0.171469842,0.228524742,0.281756971,0.2,3.5,1.183952043,1.071895961,33.18919071,10.63063351,32.38120133
AMARGIAGA4,AMAZÔNIA,ARGISSOLO,Argilo-Arenosa,-6.2695784,-58.7960824,0.6,87,36,0.180802088,0.237347343,0.289877879,0.2,3.5,1.1776859,0.917551833,35.70550753,10.55132807,30.61387189
AMARGIAGA4,AMAZÔNIA,ARGISSOLO,Argilo-Arenosa,-6.2695784,-58.7960824,0.6,87,48,0.189507151,0.245486428,0.297421522,0.2,3.5,1.171769769,0.7555886,38.25716665,10.40416085,28.74980486
AMARGIAGA4,AMAZÔNIA,ARGISSOLO,Argilo-Arenosa,-6.2695784,-58.7960824,0.6,87,72,0.199673995,0.255023855,0.306221361,0.2,3.5,1.163806108,0.584450917,41.26563953,10.28740916,26.77748839
AMARGIAGA4,AMAZÔNIA,ARGISSOLO,Argilo-Arenosa,-6.2695784,-58.7960824,0.6,87,96,0.210150736,0.265065825,0.315451404,0,3.5,1.158187011,0.378780442,44.41172163,10.09339914,24.62211141
AMARGIAGA4,AMAZÔNIA,ARGISSOLO,Argilo-Arenosa,-6.2695784,-58.7960824,0.6,87,120,0.209649668,0.264691367,0.31519503,0,3.5,1.163666469,0.281030079,43.78633365,10.50762073,24.42715493
AMARGIMAG4,AMAZÔNIA,ARGISSOLO,Argilosa,-6.176312255,-61.63077304,0.6,87,4,0.196385864,0.313593131,0.393504298,0.7,5,1.121089412,2.524877451,29.92745098,30.03088235,20.47843137
AMARGIMAG4,AMAZÔNIA,ARGISSOLO,Argilosa,-6.176312255,-61.63077304,0.6,87,12,0.241067538,0.326690669,0.391681211,0.2,3.5,1.102830289,1.466307924,43.8795584,24.61402959,15.07585787
AMARGIMAG4,AMAZÔNIA,ARGISSOLO,Argilosa,-6.176312255,-61.63077304,0.6,87,25,0.256120774,0.333891209,0.394691723,0.2,3.5,1.094065137,1.097959326,48.97216256,23.34138621,12.93650146
AMARGIMAG4,AMAZÔNIA,ARGISSOLO,Argilosa,-6.176312255,-61.63077304,0.6,87,38,0.259958339,0.334935347,0.394364169,0.2,3.5,1.092928463,0.946844453,50.61960716,22.7633482,12.38441917
AMARGIMAG4,AMAZÔNIA,ARGISSOLO,Argilosa,-6.176312255,-61.63077304,0.6,87,51,0.264417788,0.336356458,0.394263953,0.2,3.5,1.091694153,0.781544248,52.43027053,22.19941436,11.77783554
AMARGIMAG4,AMAZÔNIA,ARGISSOLO,Argilosa,-6.176312255,-61.63077304,0.6,87,77,0.268980595,0.337304851,0.393479413,0.2,3.5,1.090433188,0.587953357,54.40192632,21.520396,11.18472239
AMARGIMAG4,AMAZÔNIA,ARGISSOLO,Argilosa,-6.176312255,-61.63077304,0.6,87,102,0.271230925,0.337329402,0.392325987,0,3.5,1.092072636,0.436808851,55.27646812,21.32199521,10.86186596
AMARGIMAG4,AMAZÔNIA,ARGISSOLO,Argilosa,-6.176312255,-61.63077304,0.6,87,128,0.267441949,0.334931694,0.390642445,0,3.5,1.101007132,0.373513638,53.58730459,22.42218651,11.22962535
AMARGIAFR4,AMAZÔNIA,ARGISSOLO,Areia Franca,-5.466676923,-61.87436154,0.6,87,4,0.050972955,0.105475882,0.168574036,0.7,5,1.309976923,1.568461538,4.692307692,8.538461538,45.30769231
AMARGIAFR4,AMAZÔNIA,ARGISSOLO,Areia Franca,-5.466676923,-61.87436154,0.6,87,12,0.051239929,0.105819337,0.16903276,0.7,5,1.310402697,1.554747224,4.728826729,8.601178033,45.18177808
AMARGIAFR4,AMAZÔNIA,ARGISSOLO,Areia Franca,-5.466676923,-61.87436154,0.6,87,24,0.053076744,0.107991425,0.171321609,0.7,5,1.315345023,1.410726438,5.074779273,9.115916373,44.56859106
AMARGIAFR4,AMAZÔNIA,ARGISSOLO,Areia Franca,-5.466676923,-61.87436154,0.6,87,36,0.056714562,0.112117748,0.175612271,0.2,3.5,1.316671131,1.27338974,6.313094486,9.193376346,43.28765593
AMARGIAFR4,AMAZÔNIA,ARGISSOLO,Areia Franca,-5.466676923,-61.87436154,0.6,87,48,0.060958483,0.11696002,0.180253597,0.2,3.5,1.321190975,1.060336296,7.672903589,9.414231386,41.55334341
AMARGIAFR4,AMAZÔNIA,ARGISSOLO,Areia Franca,-5.466676923,-61.87436154,0.6,87,73,0.064593927,0.120657283,0.183432456,0.2,3.5,1.321495314,0.812952858,8.91621813,9.545992314,40.21771968
AMARGIAFR4,AMAZÔNIA,ARGISSOLO,Areia Franca,-5.466676923,-61.87436154,0.6,87,97,0.066464188,0.122361659,0.184572169,0,3.5,1.32284432,0.68349338,9.757435168,9.245409782,39.24845169
AMARGIAFR4,AMAZÔNIA,ARGISSOLO,Areia Franca,-5.466676923,-61.87436154,0.6,87,121,0.062914173,0.126099704,0.197317176,0,3.5,1.327166667,0.981666667,7.5,10.66666667,36.66666667
AMARGIFSL4,AMAZÔNIA,ARGISSOLO,Franco Siltosa,-6.0133,-64.65173333,0.6,87,3,0.178016824,0.423343546,0.554267516,0.7,5,1.104285,4.199166667,11.46666667,61.8,4.091666667
AMARGIFSL4,AMAZÔNIA,ARGISSOLO,Franco Siltosa,-6.0133,-64.65173333,0.6,87,10,0.194512207,0.426308698,0.547477857,0.7,5,1.103016004,3.82339178,14.2488385,61.60223826,3.626060363
AMARGIFSL4,AMAZÔNIA,ARGISSOLO,Franco Siltosa,-6.0133,-64.65173333,0.6,87,21,0.19739196,0.422348481,0.539586022,0.2,3.5,1.127799253,3.495142035,15.21668115,61.48784556,3.494133727
AMARGIFSL4,AMAZÔNIA,ARGISSOLO,Franco Siltosa,-6.0133,-64.65173333,0.6,87,32,0.208293634,0.421572899,0.533524602,0.2,3.5,1.108240894,3.413880533,16.76869331,60.79052553,3.639078288
AMARGIFSL4,AMAZÔNIA,ARGISSOLO,Franco Siltosa,-6.0133,-64.65173333,0.6,87,43,0.186628932,0.392321607,0.501423047,0.2,3.5,1.14937454,2.452368925,18.52540894,56.32749947,5.855984717
AMARGIFSL4,AMAZÔNIA,ARGISSOLO,Franco Siltosa,-6.0133,-64.65173333,0.6,87,65,0.17711099,0.366622107,0.468685474,0.2,3.5,1.18520343,1.488067776,21.38827506,52.12670957,7.38913657
AMARGIFSL4,AMAZÔNIA,ARGISSOLO,Franco Siltosa,-6.0133,-64.65173333,0.6,87,87,0.193311286,0.374985485,0.47261839,0,3.5,1.201525562,0.717687455,25.63485628,54.48622103,2.791764706
AMARGIFSL4,AMAZÔNIA,ARGISSOLO,Franco Siltosa,-6.0133,-64.65173333,0.6,87,109,0.200175492,0.377015826,0.471152622,0,3.5,1.193789651,0.65,26.70698413,54.48825397,3.006349206
AMARGIARN4,AMAZÔNIA,ARGISSOLO,Areia,-4.641675,-66.5708375,0.6,87,3,0.049556424,0.112220239,0.225933643,0.7,5,1.0632125,7.115,2,6.5,44.625
AMARGIARN4,AMAZÔNIA,ARGISSOLO,Areia,-4.641675,-66.5708375,0.6,87,10,0.049371572,0.111600945,0.224895695,0.7,5,1.0656175,7.065916667,1.983333333,6.441666667,44.68333333
AMARGIARN4,AMAZÔNIA,ARGISSOLO,Areia,-4.641675,-66.5708375,0.6,87,21,0.043378625,0.092487349,0.194014308,0.7,5,1.148014697,5.3421875,1.486309524,4.797222222,45.57103175
AMARGIARN4,AMAZÔNIA,ARGISSOLO,Areia,-4.641675,-66.5708375,0.6,87,32,0.040677309,0.086851025,0.185547161,0.7,5,1.220181726,3.6140625,1.304546958,5.146180556,42.08139881
AMARGIARN4,AMAZÔNIA,ARGISSOLO,Areia,-4.641675,-66.5708375,0.6,87,42,0.040813064,0.086560665,0.17709614,0.7,5,1.263336177,2.617116402,1.388227513,5.77010582,40.54431217
AMARGIARN4,AMAZÔNIA,ARGISSOLO,Areia,-4.641675,-66.5708375,0.6,87,64,0.040928633,0.086383734,0.169700656,0.7,5,1.310807169,1.586600529,1.754761905,6.245899471,40.42685185
AMARGIARN4,AMAZÔNIA,ARGISSOLO,Areia,-4.641675,-66.5708375,0.6,87,85,0.041113489,0.085865729,0.156370686,0,5,1.370158056,0.301111111,1.871296296,6.966666667,41.08055556
AMARGIARN4,AMAZÔNIA,ARGISSOLO,Areia,-4.641675,-66.5708375,0.6,87,106,0.040538896,0.085173848,0.140978959,0,5,1.382566667,0.2,2,6.5,47.33333333
AMLATOMAG4,AMAZÔNIA,LATOSSOLO,Argilosa,-5.812683598,-58.69596852,0.1,80,4,0.252395417,0.331801416,0.397229644,1,5,1.049445608,2.560989418,49.56269841,19.39708995,16.69338624
AMLATOMAG4,AMAZÔNIA,LATOSSOLO,Argilosa,-5.812683598,-58.69596852,0.1,80,13,0.264237526,0.335818165,0.396545058,1,5,1.046294585,1.857423432,55.3201874,17.51927228,14.184564
AMLATOMAG4,AMAZÔNIA,LATOSSOLO,Argilosa,-5.812683598,-58.69596852,0.1,80,26,0.271001755,0.337210061,0.394588334,0.973446437,3.5,1.045884493,1.395428886,58.84575062,16.21621274,12.92066015
AMLATOMAG4,AMAZÔNIA,LATOSSOLO,Argilosa,-5.812683598,-58.69596852,0.1,80,39,0.272767228,0.336756437,0.392902652,0.831235976,3.5,1.047377403,1.194594944,60.16531501,15.61599226,12.45595552
AMLATOMAG4,AMAZÔNIA,LATOSSOLO,Argilosa,-5.812683598,-58.69596852,0.1,80,53,0.274081946,0.336250479,0.391374592,0.931793418,3.5,1.048713266,1.01258032,61.31310755,15.08590002,12.03428537
AMLATOMAG4,AMAZÔNIA,LATOSSOLO,Argilosa,-5.812683598,-58.69596852,0.1,80,79,0.27569271,0.335508509,0.389315663,0.911799715,3.5,1.050543583,0.77646932,62.82886411,14.38011967,11.51317922
AMLATOMAG4,AMAZÔNIA,LATOSSOLO,Argilosa,-5.812683598,-58.69596852,0.1,80,106,0.276100221,0.334355357,0.38717053,0.653620506,3.5,1.054904136,0.575575219,63.43901992,14.07277253,11.20058562
AMLATOMAG4,AMAZÔNIA,LATOSSOLO,Argilosa,-5.812683598,-58.69596852,0.1,80,133,0.275569066,0.333647857,0.386317948,0,3.5,1.057128007,0.476291637,63.40325046,14.17858845,10.95006358
AMLATOAGA4,AMAZÔNIA,LATOSSOLO,Argilo-Arenosa,-6.389277528,-58.44027753,0.1,80,4,0.160294742,0.225195767,0.282494213,1,5,1.194420674,1.804494382,28.55280899,11.53707865,32.84269663
AMLATOAGA4,AMAZÔNIA,LATOSSOLO,Argilo-Arenosa,-6.389277528,-58.44027753,0.1,80,13,0.176404283,0.2376661,0.291591299,1,5,1.187711912,1.376232388,33.4874409,10.53348385,30.0596203
AMLATOAGA4,AMAZÔNIA,LATOSSOLO,Argilo-Arenosa,-6.389277528,-58.44027753,0.1,80,26,0.185181932,0.245205158,0.29833759,0.966325783,3.5,1.184694948,1.099827581,36.01476755,10.4079662,28.10512894
AMLATOAGA4,AMAZÔNIA,LATOSSOLO,Argilo-Arenosa,-6.389277528,-58.44027753,0.1,80,39,0.190469004,0.249837322,0.302420604,0.832075546,3.5,1.180592331,0.967223527,37.66886281,10.18381057,27.11996351
AMLATOAGA4,AMAZÔNIA,LATOSSOLO,Argilo-Arenosa,-6.389277528,-58.44027753,0.1,80,52,0.196478798,0.254955722,0.306843629,0.919112782,3.5,1.174647376,0.80983091,39.53027399,9.903754796,25.94523902
AMLATOAGA4,AMAZÔNIA,LATOSSOLO,Argilo-Arenosa,-6.389277528,-58.44027753,0.1,80,79,0.203269958,0.261011691,0.312416746,0.941483781,3.5,1.166431456,0.648408772,41.6585703,9.615159556,24.52868832
AMLATOAGA4,AMAZÔNIA,LATOSSOLO,Argilo-Arenosa,-6.389277528,-58.44027753,0.1,80,105,0.21248009,0.269439043,0.319755104,0.604281296,3.5,1.161721814,0.438852819,43.93929877,9.377619275,22.73946317
AMLATOAGA4,AMAZÔNIA,LATOSSOLO,Argilo-Arenosa,-6.389277528,-58.44027753,0.1,80,131,0.207254491,0.263170612,0.313427406,0,3.5,1.170646634,0.373487788,42.48731247,10.33366657,24.42074942
AMLATOFAA4,AMAZÔNIA,LATOSSOLO,Fraco Argilo-Arenosa,-6.977759574,-57.92981489,0.1,80,4,0.121390342,0.182747639,0.24338882,1,5,1.2434625,1.493069149,19.03723404,11.68776596,35.23031915
AMLATOFAA4,AMAZÔNIA,LATOSSOLO,Fraco Argilo-Arenosa,-6.977759574,-57.92981489,0.1,80,12,0.131858551,0.191859977,0.250572428,1,5,1.240535901,1.150434658,21.82547916,11.38088452,33.03802075
AMLATOFAA4,AMAZÔNIA,LATOSSOLO,Fraco Argilo-Arenosa,-6.977759574,-57.92981489,0.1,80,25,0.14131147,0.200740263,0.257461408,0.969140667,3.5,1.238165009,0.87480089,24.21148215,11.43078425,31.27979618
AMLATOFAA4,AMAZÔNIA,LATOSSOLO,Fraco Argilo-Arenosa,-6.977759574,-57.92981489,0.1,80,38,0.146010236,0.204971675,0.260899566,0.859807725,3.5,1.236020358,0.764101463,25.36052727,11.32271846,30.3496493
AMLATOFAA4,AMAZÔNIA,LATOSSOLO,Fraco Argilo-Arenosa,-6.977759574,-57.92981489,0.1,80,51,0.150997875,0.209322994,0.26421095,0.901592171,3.5,1.234309333,0.628548067,26.70110258,11.15111599,29.43537735
AMLATOFAA4,AMAZÔNIA,LATOSSOLO,Fraco Argilo-Arenosa,-6.977759574,-57.92981489,0.1,80,77,0.15584768,0.213663064,0.267679986,0.938380837,3.5,1.232166287,0.487630119,28.02909951,10.93962241,28.30324891
AMLATOFAA4,AMAZÔNIA,LATOSSOLO,Fraco Argilo-Arenosa,-6.977759574,-57.92981489,0.1,80,103,0.160481402,0.217787991,0.270928325,0.6,3.5,1.230800915,0.346058186,29.42503319,10.72812562,27.20176382
AMLATOFAA4,AMAZÔNIA,LATOSSOLO,Fraco Argilo-Arenosa,-6.977759574,-57.92981489,0.1,80,128,0.156459429,0.213561493,0.266710308,0,3.5,1.23818163,0.295246116,28.54795732,11.14287454,28.85632539
AMLATOFAR4,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,80,3,0.070456802,0.125233551,0.188683788,1,5,1.299568571,1.222857143,10.27738095,9.657142857,40.19761905
AMLATOFAR4,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,80,11,0.074497805,0.128785304,0.190573628,1,5,1.298572947,1.081848387,11.29713954,9.641508338,39.74108101
AMLATOFAR4,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,80,23,0.079953143,0.133301419,0.193933412,1,5,1.296046658,0.949640557,12.55356254,9.476921943,38.38879867
AMLATOFAR4,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,80,35,0.086010292,0.13944073,0.198939214,0.85763801,3.5,1.292334223,0.811210512,14.22515905,9.373462786,37.15738084
AMLATOFAR4,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,80,47,0.091521023,0.14463198,0.202661185,0.920145996,3.5,1.290661129,0.643584879,15.69873087,9.216507523,35.97266176
AMLATOFAR4,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,80,71,0.096524633,0.149535411,0.206873022,0.925954727,3.5,1.288152552,0.522420162,17.07282926,9.145706907,34.94749849
AMLATOFAR4,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,80,95,0.10294475,0.155479712,0.211384135,0.6,3.5,1.28452933,0.297113451,18.91549992,8.919441509,33.30560011
AMLATOFAR4,AMAZÔNIA,LATOSSOLO,Franco Arenosa,-7.233435714,-57.2510369,0.1,80,119,0.102792402,0.155378812,0.211655072,0.6,3.5,1.286252923,0.22801505,18.90442596,9.363822818,33.88209455
AMLATOFAG4,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,80,4,0.194973058,0.314592982,0.399788564,1,5,1.154377714,2.384285714,27.63142857,31.17714286,15.66857143
AMLATOFAG4,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,80,12,0.203684359,0.316102155,0.394889689,1,5,1.170105502,1.728616226,29.27714938,30.80818397,14.30251445
AMLATOFAG4,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,80,25,0.219137953,0.322329723,0.393482057,0.977643901,3.5,1.168864892,1.308998536,32.75423272,29.64715162,12.86923537
AMLATOFAG4,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,80,38,0.224543451,0.321333193,0.388296386,0.854237125,3.5,1.174329073,0.999862942,34.44177894,28.55750634,12.5379626
AMLATOFAG4,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,80,51,0.227702575,0.320378728,0.38515651,0.928697836,3.5,1.1774913,0.819554022,35.54425053,27.85477245,12.1962566
AMLATOFAG4,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,80,76,0.2303876,0.318862024,0.381191395,0.906264759,3.5,1.183449075,0.586210322,36.56250484,27.19534374,11.8768699
AMLATOFAG4,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,80,102,0.230991657,0.314802897,0.37483958,0.6,3.5,1.187973129,0.396531232,37.05809575,26.27278765,12.34892193
AMLATOFAG4,AMAZÔNIA,LATOSSOLO,Franco Argilosa,-6.184651429,-61.85328286,0.1,80,127,0.227778814,0.309716344,0.3694458,0,3.5,1.197160104,0.360959918,35.97338517,25.22278287,12.89635604
AMLATOAGS4,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,80,4,0.219503935,0.444382541,0.55016163,1,5,1.13308,2.61,26.56666667,61.81666667,2.583333333
AMLATOAGS4,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,80,13,0.242054713,0.392629317,0.481924814,1,3.5,1.128143333,1.355,38.13333333,49.81666667,2.6
AMLATOAGS4,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,80,27,0.251859577,0.383561548,0.46763884,0.968820816,3.5,1.128976667,0.976666667,42.3,47.15,1.933333333
AMLATOAGS4,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,80,40,0.255498412,0.380441193,0.46161247,0.78734503,3.5,1.132807024,0.79452381,43.63928571,45.81071429,1.933333333
AMLATOAGS4,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,80,54,0.257924302,0.378360957,0.457594891,0.9212894,3.5,1.135360595,0.673095238,44.53214286,44.91785714,1.933333333
AMLATOAGS4,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,80,81,0.261158821,0.375587308,0.452238118,0.969651156,3.5,1.138765357,0.511190476,45.72261905,43.72738095,1.933333333
AMLATOAGS4,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,80,108,0.265784083,0.373906899,0.448294086,0.723566571,3.5,1.135905123,0.389556277,47.32287157,42.59823232,1.906024531
AMLATOAGS4,AMAZÔNIA,LATOSSOLO,Argilo-Siltosa,-5.000483333,-64.32088333,0.1,80,135,0.247847232,0.374048773,0.454413041,0,3.5,1.15742,0.383333333,42.1,47.83333333,2.233333333
AMLATOFRN4,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,80,4,0.117604874,0.234371513,0.350785132,1,5,1.24422,1.866666667,12.43333333,30.76666667,10.93333333
AMLATOFRN4,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,80,14,0.13425201,0.249787211,0.358021843,1,5,1.23572,1.626666667,15.76666667,30.76666667,9.6
AMLATOFRN4,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,80,28,0.158517038,0.259054208,0.34511984,0.958325809,3.5,1.279035632,0.391908046,20.64942529,29.6,8.340229885
AMLATOFRN4,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,80,43,0.161272426,0.261605772,0.34631764,0.715511014,3.5,1.277628736,0.352183908,21.20114943,29.6,8.11954023
AMLATOFRN4,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,80,57,0.170328897,0.271321203,0.351919733,1,3.5,1.275216667,0.198333333,22.83333333,30.26666667,7.366666667
AMLATOFRN4,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,80,86,0.172312425,0.272070727,0.351419613,1,3.5,1.272393939,0.188787879,23.37878788,29.72121212,7.23030303
AMLATOFRN4,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,80,114,0.176613782,0.273861161,0.350646072,0.6,3.5,1.265338303,0.176060606,24.49606061,28.61393939,7.048484848
AMLATOFRN4,AMAZÔNIA,LATOSSOLO,Franco,-1.509233333,-57.1878,0.1,80,143,0.191523911,0.283344987,0.353197541,0,3.5,1.24389,0.155,28.2,26,5.8
AMLATOAFR4,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,80,4,0.044121464,0.089121464,0.13520038,1,5,1.3416,0.945,8,1.25,48
AMLATOAFR4,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,80,12,0.044316702,0.089316702,0.135380752,1,5,1.334045294,0.753382353,9.304901961,1.75,46.22254902
AMLATOAFR4,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,80,24,0.045956387,0.09117861,0.137232272,1,5,1.331803379,0.703926312,9.817362429,1.772222222,45.72510015
AMLATOAFR4,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,80,36,0.049208584,0.095097473,0.141475155,0.907311738,3.5,1.327058951,0.629030677,10.80521822,1.838888889,44.66880666
AMLATOAFR4,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,80,49,0.052278577,0.098667466,0.144920563,0.950568043,3.5,1.323384255,0.505909235,11.83662239,1.888888889,43.50552393
AMLATOAFR4,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,80,73,0.056219974,0.10327553,0.14961756,0.913105175,3.5,1.318060301,0.385823846,13.0829222,1.955555556,42.19097618
AMLATOAFR4,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,80,98,0.059806147,0.107306147,0.153604042,0.6,3.5,1.313097647,0.280441176,14.19411765,2,41.15294118
AMLATOAFR4,AMAZÔNIA,LATOSSOLO,Areia Franca,-9.912775,-55.872,0.1,80,122,0.055948093,0.100948093,0.135948093,0,3.5,1.3192,0.215,13.5,2,52
AMPLINFSL4,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,83,4,0.16421244,0.430778067,0.550962548,0.7,5,1.202155,1.765,11.69166667,66.85,2.25
AMPLINFSL4,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,83,12,0.167013585,0.418204256,0.532288826,0.7,5,1.219963818,1.176259781,13.31752739,65.96807512,1.934741784
AMPLINFSL4,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,83,24,0.168253996,0.412841258,0.524793707,0.7,5,1.223124719,1.010695478,14.26152136,65.17240492,1.939607656
AMPLINFSL4,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,83,36,0.163373036,0.398144422,0.508649913,0.1,1.5,1.218271225,0.81217713,17.2000369,62.94044234,1.626274323
AMPLINFSL4,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,83,48,0.170368181,0.39558839,0.50190916,0.1,1.5,1.21702179,0.664401331,18.77517444,62.04988022,1.646157395
AMPLINFSL4,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,83,72,0.180103207,0.394072603,0.495355487,0.1,1.5,1.214283766,0.527958208,20.80269212,60.90131187,1.671040467
AMPLINFSL4,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,83,96,0.183565715,0.392646836,0.490490994,0,1.5,1.218148391,0.337335295,21.41159872,60.99882683,1.760640688
AMPLINFSL4,AMAZÔNIA,PLINTOSSOLO,Franco Siltosa,-3.065808333,-57.18554167,0.9,83,120,0.193335481,0.393571639,0.488256074,0,1.5,1.217721696,0.187011696,24.57025898,61.29122807,1.485714286
AMPLINFAR4,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,83,3,0.08400092,0.159348961,0.256703185,0.7,5,1.268574286,1.501785714,9.228571429,17.80714286,25.80357143
AMPLINFAR4,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,83,9,0.08435782,0.159693435,0.256877358,0.7,5,1.268733827,1.489960035,9.300645114,17.81451083,25.74610815
AMPLINFAR4,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,83,19,0.088790855,0.163495882,0.258223043,0.7,5,1.269730606,1.325164095,10.25895704,17.79073728,25.50100217
AMPLINFAR4,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,83,29,0.097101284,0.169608062,0.253145012,0.7,5,1.270025925,1.048491476,12.49336698,17.39752954,26.78845351
AMPLINFAR4,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,83,39,0.105002146,0.176446303,0.257654079,0.1,1.5,1.269946414,0.881945655,13.92938183,17.28348828,24.87148863
AMPLINFAR4,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,83,59,0.114766859,0.185455575,0.262101118,0.1,1.5,1.276246675,0.586314028,16.24129638,17.13102829,23.46257395
AMPLINFAR4,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,83,79,0.128975388,0.199252676,0.2715098,0.1,1.5,1.271381719,0.343790307,18.98254885,17.40731011,21.67693101
AMPLINFAR4,AMAZÔNIA,PLINTOSSOLO,Franco Arenosa,-5.848839286,-56.59976071,0.9,83,99,0.130011834,0.197444933,0.266044839,0,1.5,1.272154545,0.263376623,19.70454545,16.23116883,23.18441558
AMPLINMAG4,AMAZÔNIA,PLINTOSSOLO,Argilosa,-4.185769231,-59.0153,0.9,83,3,0.215723523,0.32476672,0.402948676,0.7,5,1.112604308,2.368307692,35.66769231,30.02153846,16.92307692
